[2023-02-05 22:18:22] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 22:18:22] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 22:18:36] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:19:20] [Epoch     1/  500] trn/posterior_energy  4.195e+06, trn/neg_log_likelihood  9.279e+04, trn/neg_log_prior  4.102e+06, trn/lr  1.000e-06, val/acc 2.602e-01, val/nll 2.012e+00 (best_acc: 0.000e+00 -> 2.602e-01, test_acc: 2.585e-01, test_nll: 2.006e+00)
[2023-02-05 23:44:20] [Epoch   421/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.699e+03, trn/neg_log_prior  3.998e+06, trn/lr  6.109e-08, val/acc 8.243e-01, val/nll 6.700e-01
[2023-02-05 23:44:32] [Epoch   422/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.551e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.960e-08, val/acc 8.085e-01, val/nll 7.227e-01
[2023-02-05 23:44:44] [Epoch   423/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.862e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.812e-08, val/acc 8.098e-01, val/nll 7.326e-01
[2023-02-05 23:44:57] [Epoch   424/  500] trn/posterior_energy  4.000e+06, trn/neg_log_likelihood  1.801e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.666e-08, val/acc 8.223e-01, val/nll 6.599e-01
[2023-02-05 23:45:09] [Epoch   425/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.352e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.521e-08, val/acc 8.222e-01, val/nll 6.970e-01
[2023-02-05 23:45:21] [Epoch   426/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.204e+03, trn/neg_log_prior  3.998e+06, trn/lr  5.379e-08, val/acc 8.231e-01, val/nll 6.855e-01
[2023-02-05 23:45:33] [Epoch   427/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.570e+03, trn/neg_log_prior  3.997e+06, trn/lr  5.238e-08, val/acc 8.126e-01, val/nll 6.956e-01
[2023-02-05 23:45:46] [Epoch   428/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.410e+03, trn/neg_log_prior  3.997e+06, trn/lr  5.099e-08, val/acc 8.240e-01, val/nll 6.885e-01
[2023-02-05 23:45:58] [Epoch   429/  500] trn/posterior_energy  3.999e+06, trn/neg_log_likelihood  1.457e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.962e-08, val/acc 8.076e-01, val/nll 7.461e-01
[2023-02-05 23:46:10] [Epoch   430/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.241e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.826e-08, val/acc 8.113e-01, val/nll 7.509e-01
[2023-02-05 23:46:23] [Epoch   431/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  1.422e+03, trn/neg_log_prior  3.997e+06, trn/lr  4.692e-08, val/acc 8.200e-01, val/nll 7.011e-01
[2023-02-05 23:46:35] [Epoch   432/  500] trn/posterior_energy  3.998e+06, trn/neg_log_likelihood  9.688e+02, trn/neg_log_prior  3.997e+06, trn/lr  4.560e-08, val/acc 8.238e-01, val/nll 6.691e-01
[2023-02-05 23:46:47] [Epoch   433/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  7.426e+02, trn/neg_log_prior  3.996e+06, trn/lr  4.430e-08, val/acc 8.282e-01, val/nll 6.659e-01
[2023-02-05 23:46:59] [Epoch   434/  500] trn/posterior_energy  3.997e+06, trn/neg_log_likelihood  6.402e+02, trn/neg_log_prior  3.996e+06, trn/lr  4.302e-08, val/acc 8.194e-01, val/nll 7.271e-01
[2023-02-05 23:47:11] [Epoch   435/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  4.774e+02, trn/neg_log_prior  3.996e+06, trn/lr  4.175e-08, val/acc 8.259e-01, val/nll 6.902e-01
[2023-02-05 23:47:24] [Epoch   436/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  6.968e+02, trn/neg_log_prior  3.995e+06, trn/lr  4.050e-08, val/acc 8.225e-01, val/nll 7.119e-01
[2023-02-05 23:47:36] [Epoch   437/  500] trn/posterior_energy  3.996e+06, trn/neg_log_likelihood  4.837e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.927e-08, val/acc 8.219e-01, val/nll 7.218e-01
[2023-02-05 23:47:48] [Epoch   438/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  3.559e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.806e-08, val/acc 8.162e-01, val/nll 7.462e-01
[2023-02-05 23:48:01] [Epoch   439/  500] trn/posterior_energy  3.995e+06, trn/neg_log_likelihood  2.652e+02, trn/neg_log_prior  3.995e+06, trn/lr  3.687e-08, val/acc 8.300e-01, val/nll 6.869e-01 (best_acc: 8.284e-01 -> 8.300e-01, test_acc: 8.284e-01, test_nll: 6.959e-01)
[2023-02-05 23:48:15] [Epoch   440/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  1.970e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.569e-08, val/acc 8.374e-01, val/nll 6.694e-01 (best_acc: 8.300e-01 -> 8.374e-01, test_acc: 8.417e-01, test_nll: 6.567e-01)
[2023-02-05 23:48:29] [Epoch   441/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  1.269e+02, trn/neg_log_prior  3.994e+06, trn/lr  3.454e-08, val/acc 8.433e-01, val/nll 6.524e-01 (best_acc: 8.374e-01 -> 8.433e-01, test_acc: 8.450e-01, test_nll: 6.590e-01)
[2023-02-05 23:48:41] [Epoch   442/  500] trn/posterior_energy  3.994e+06, trn/neg_log_likelihood  1.293e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.340e-08, val/acc 8.433e-01, val/nll 6.524e-01
[2023-02-05 23:48:55] [Epoch   443/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.370e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.228e-08, val/acc 8.437e-01, val/nll 6.535e-01 (best_acc: 8.433e-01 -> 8.437e-01, test_acc: 8.448e-01, test_nll: 6.651e-01)
[2023-02-05 23:49:07] [Epoch   444/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.434e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.118e-08, val/acc 8.433e-01, val/nll 6.555e-01
[2023-02-05 23:49:19] [Epoch   445/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.481e+02, trn/neg_log_prior  3.993e+06, trn/lr  3.010e-08, val/acc 8.435e-01, val/nll 6.609e-01
[2023-02-05 23:49:31] [Epoch   446/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  1.521e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.903e-08, val/acc 8.430e-01, val/nll 6.643e-01
[2023-02-05 23:49:43] [Epoch   447/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.553e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.799e-08, val/acc 8.434e-01, val/nll 6.668e-01
[2023-02-05 23:49:55] [Epoch   448/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.578e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.696e-08, val/acc 8.426e-01, val/nll 6.715e-01
[2023-02-05 23:50:07] [Epoch   449/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.602e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.595e-08, val/acc 8.429e-01, val/nll 6.741e-01
[2023-02-05 23:50:19] [Epoch   450/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.619e+02, trn/neg_log_prior  3.992e+06, trn/lr  2.496e-08, val/acc 8.436e-01, val/nll 6.759e-01
[2023-02-05 23:50:31] [Epoch   451/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.632e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.399e-08, val/acc 8.419e-01, val/nll 6.839e-01
[2023-02-05 23:50:43] [Epoch   452/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.644e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.304e-08, val/acc 8.421e-01, val/nll 6.862e-01
[2023-02-05 23:50:55] [Epoch   453/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.652e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.211e-08, val/acc 8.427e-01, val/nll 6.903e-01
[2023-02-05 23:51:07] [Epoch   454/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.661e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.119e-08, val/acc 8.428e-01, val/nll 6.918e-01
[2023-02-05 23:51:19] [Epoch   455/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.666e+02, trn/neg_log_prior  3.991e+06, trn/lr  2.030e-08, val/acc 8.429e-01, val/nll 6.953e-01
[2023-02-05 23:51:31] [Epoch   456/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.667e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.942e-08, val/acc 8.437e-01, val/nll 6.967e-01
[2023-02-05 23:51:43] [Epoch   457/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.670e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.856e-08, val/acc 8.433e-01, val/nll 7.000e-01
[2023-02-05 23:51:55] [Epoch   458/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.673e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.772e-08, val/acc 8.419e-01, val/nll 7.028e-01
[2023-02-05 23:52:07] [Epoch   459/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.674e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.690e-08, val/acc 8.428e-01, val/nll 7.051e-01
[2023-02-05 23:52:19] [Epoch   460/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.677e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.610e-08, val/acc 8.429e-01, val/nll 7.082e-01
[2023-02-05 23:52:31] [Epoch   461/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.678e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.532e-08, val/acc 8.435e-01, val/nll 7.100e-01
[2023-02-05 23:52:43] [Epoch   462/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.456e-08, val/acc 8.431e-01, val/nll 7.118e-01
[2023-02-05 23:52:55] [Epoch   463/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.678e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.382e-08, val/acc 8.433e-01, val/nll 7.148e-01
[2023-02-05 23:53:07] [Epoch   464/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.309e-08, val/acc 8.431e-01, val/nll 7.142e-01
[2023-02-05 23:53:19] [Epoch   465/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.239e-08, val/acc 8.427e-01, val/nll 7.175e-01
[2023-02-05 23:53:31] [Epoch   466/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.170e-08, val/acc 8.436e-01, val/nll 7.172e-01
[2023-02-05 23:53:43] [Epoch   467/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.104e-08, val/acc 8.435e-01, val/nll 7.172e-01
[2023-02-05 23:53:55] [Epoch   468/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.681e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.039e-08, val/acc 8.434e-01, val/nll 7.194e-01
[2023-02-05 23:54:07] [Epoch   469/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.681e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.763e-09, val/acc 8.431e-01, val/nll 7.208e-01
[2023-02-05 23:54:20] [Epoch   470/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.683e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.154e-09, val/acc 8.435e-01, val/nll 7.229e-01
[2023-02-05 23:54:32] [Epoch   471/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.566e-09, val/acc 8.434e-01, val/nll 7.218e-01
[2023-02-05 23:54:44] [Epoch   472/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.997e-09, val/acc 8.435e-01, val/nll 7.214e-01
[2023-02-05 23:54:56] [Epoch   473/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.447e-09, val/acc 8.436e-01, val/nll 7.237e-01
[2023-02-05 23:55:08] [Epoch   474/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.916e-09, val/acc 8.436e-01, val/nll 7.250e-01
[2023-02-05 23:55:20] [Epoch   475/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.405e-09, val/acc 8.427e-01, val/nll 7.251e-01
[2023-02-05 23:55:32] [Epoch   476/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.914e-09, val/acc 8.425e-01, val/nll 7.268e-01
[2023-02-05 23:55:44] [Epoch   477/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.683e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.442e-09, val/acc 8.426e-01, val/nll 7.258e-01
[2023-02-05 23:55:56] [Epoch   478/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.989e-09, val/acc 8.425e-01, val/nll 7.274e-01
[2023-02-05 23:56:08] [Epoch   479/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.556e-09, val/acc 8.421e-01, val/nll 7.282e-01
[2023-02-05 23:56:20] [Epoch   480/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.143e-09, val/acc 8.426e-01, val/nll 7.271e-01
[2023-02-05 23:56:32] [Epoch   481/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.749e-09, val/acc 8.430e-01, val/nll 7.273e-01
[2023-02-05 23:56:45] [Epoch   482/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.375e-09, val/acc 8.425e-01, val/nll 7.286e-01
[2023-02-05 23:56:57] [Epoch   483/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.682e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.021e-09, val/acc 8.420e-01, val/nll 7.300e-01
[2023-02-05 23:57:09] [Epoch   484/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.681e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.686e-09, val/acc 8.427e-01, val/nll 7.291e-01
[2023-02-05 23:57:21] [Epoch   485/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.370e-09, val/acc 8.426e-01, val/nll 7.296e-01
[2023-02-05 23:57:34] [Epoch   486/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.075e-09, val/acc 8.416e-01, val/nll 7.296e-01
[2023-02-05 23:57:46] [Epoch   487/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.799e-09, val/acc 8.425e-01, val/nll 7.293e-01
[2023-02-05 23:57:58] [Epoch   488/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.542e-09, val/acc 8.423e-01, val/nll 7.292e-01
[2023-02-05 23:58:10] [Epoch   489/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.306e-09, val/acc 8.423e-01, val/nll 7.296e-01
[2023-02-05 23:58:22] [Epoch   490/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.089e-09, val/acc 8.425e-01, val/nll 7.294e-01
[2023-02-05 23:58:34] [Epoch   491/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.915e-10, val/acc 8.427e-01, val/nll 7.296e-01
[2023-02-05 23:58:46] [Epoch   492/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.139e-10, val/acc 8.421e-01, val/nll 7.300e-01
[2023-02-05 23:58:59] [Epoch   493/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.560e-10, val/acc 8.424e-01, val/nll 7.300e-01
[2023-02-05 23:59:11] [Epoch   494/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.179e-10, val/acc 8.418e-01, val/nll 7.300e-01
[2023-02-05 23:59:23] [Epoch   495/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.680e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.994e-10, val/acc 8.424e-01, val/nll 7.301e-01
[2023-02-05 23:59:35] [Epoch   496/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.008e-10, val/acc 8.424e-01, val/nll 7.298e-01
[2023-02-05 23:59:47] [Epoch   497/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.218e-10, val/acc 8.424e-01, val/nll 7.300e-01
[2023-02-05 23:59:59] [Epoch   498/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.255e-11, val/acc 8.423e-01, val/nll 7.299e-01
[2023-02-06 00:00:11] [Epoch   499/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.306e-11, val/acc 8.418e-01, val/nll 7.301e-01
[2023-02-06 00:00:23] [Epoch   500/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.679e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.299e-12, val/acc 8.420e-01, val/nll 7.301e-01
