[2023-02-05 08:36:47] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 08:36:47] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.9
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.90_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 08:36:53] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 08:37:36] [Epoch     1/  500] trn/posterior_energy  1.136e+06, trn/neg_log_likelihood  9.150e+04, trn/neg_log_prior  1.044e+06, trn/lr  3.000e-06, val/acc 2.744e-01, val/nll 1.947e+00 (best_acc: 0.000e+00 -> 2.744e-01, test_acc: 2.805e-01, test_nll: 1.948e+00)
[2023-02-05 10:03:13] [Epoch   417/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.179e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.018e-07, val/acc 8.657e-01, val/nll 6.361e-01
[2023-02-05 10:03:26] [Epoch   418/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.184e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.971e-07, val/acc 8.656e-01, val/nll 6.393e-01
[2023-02-05 10:03:38] [Epoch   419/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.193e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.924e-07, val/acc 8.642e-01, val/nll 6.401e-01
[2023-02-05 10:03:50] [Epoch   420/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.191e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.878e-07, val/acc 8.642e-01, val/nll 6.455e-01
[2023-02-05 10:04:02] [Epoch   421/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.188e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.833e-07, val/acc 8.644e-01, val/nll 6.478e-01
[2023-02-05 10:04:14] [Epoch   422/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.197e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.788e-07, val/acc 8.637e-01, val/nll 6.503e-01
[2023-02-05 10:04:26] [Epoch   423/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.200e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.744e-07, val/acc 8.639e-01, val/nll 6.542e-01
[2023-02-05 10:04:39] [Epoch   424/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.200e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.700e-07, val/acc 8.636e-01, val/nll 6.555e-01
[2023-02-05 10:04:51] [Epoch   425/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.201e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.656e-07, val/acc 8.631e-01, val/nll 6.571e-01
[2023-02-05 10:05:03] [Epoch   426/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.205e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.614e-07, val/acc 8.628e-01, val/nll 6.602e-01
[2023-02-05 10:05:16] [Epoch   427/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.204e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.571e-07, val/acc 8.631e-01, val/nll 6.634e-01
[2023-02-05 10:05:28] [Epoch   428/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.211e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.530e-07, val/acc 8.629e-01, val/nll 6.666e-01
[2023-02-05 10:05:40] [Epoch   429/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.488e-07, val/acc 8.624e-01, val/nll 6.661e-01
[2023-02-05 10:05:53] [Epoch   430/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.206e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.448e-07, val/acc 8.624e-01, val/nll 6.716e-01
[2023-02-05 10:06:05] [Epoch   431/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.205e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.408e-07, val/acc 8.627e-01, val/nll 6.705e-01
[2023-02-05 10:06:17] [Epoch   432/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.205e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.368e-07, val/acc 8.621e-01, val/nll 6.739e-01
[2023-02-05 10:06:29] [Epoch   433/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.329e-07, val/acc 8.619e-01, val/nll 6.752e-01
[2023-02-05 10:06:41] [Epoch   434/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.217e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.290e-07, val/acc 8.624e-01, val/nll 6.769e-01
[2023-02-05 10:06:54] [Epoch   435/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.218e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.253e-07, val/acc 8.614e-01, val/nll 6.795e-01
[2023-02-05 10:07:06] [Epoch   436/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.215e-07, val/acc 8.616e-01, val/nll 6.811e-01
[2023-02-05 10:07:18] [Epoch   437/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.178e-07, val/acc 8.625e-01, val/nll 6.826e-01
[2023-02-05 10:07:30] [Epoch   438/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.142e-07, val/acc 8.618e-01, val/nll 6.832e-01
[2023-02-05 10:07:42] [Epoch   439/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.106e-07, val/acc 8.616e-01, val/nll 6.842e-01
[2023-02-05 10:07:54] [Epoch   440/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.207e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.071e-07, val/acc 8.618e-01, val/nll 6.873e-01
[2023-02-05 10:08:06] [Epoch   441/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  4.206e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.036e-07, val/acc 8.606e-01, val/nll 6.885e-01
[2023-02-05 10:08:19] [Epoch   442/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.208e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.002e-07, val/acc 8.625e-01, val/nll 6.891e-01
[2023-02-05 10:08:31] [Epoch   443/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  9.684e-08, val/acc 8.618e-01, val/nll 6.911e-01
[2023-02-05 10:08:43] [Epoch   444/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  9.354e-08, val/acc 8.615e-01, val/nll 6.907e-01
[2023-02-05 10:08:55] [Epoch   445/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  9.029e-08, val/acc 8.615e-01, val/nll 6.937e-01
[2023-02-05 10:09:07] [Epoch   446/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  8.709e-08, val/acc 8.612e-01, val/nll 6.936e-01
[2023-02-05 10:09:19] [Epoch   447/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  8.396e-08, val/acc 8.608e-01, val/nll 6.959e-01
[2023-02-05 10:09:31] [Epoch   448/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.211e+01, trn/neg_log_prior  1.002e+06, trn/lr  8.088e-08, val/acc 8.613e-01, val/nll 6.960e-01
[2023-02-05 10:09:44] [Epoch   449/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.002e+06, trn/lr  7.785e-08, val/acc 8.619e-01, val/nll 6.967e-01
[2023-02-05 10:09:56] [Epoch   450/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.002e+06, trn/lr  7.488e-08, val/acc 8.627e-01, val/nll 6.967e-01
[2023-02-05 10:10:08] [Epoch   451/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.211e+01, trn/neg_log_prior  1.002e+06, trn/lr  7.197e-08, val/acc 8.618e-01, val/nll 6.985e-01
[2023-02-05 10:10:20] [Epoch   452/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.911e-08, val/acc 8.611e-01, val/nll 6.991e-01
[2023-02-05 10:10:33] [Epoch   453/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.632e-08, val/acc 8.615e-01, val/nll 6.995e-01
[2023-02-05 10:10:45] [Epoch   454/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.357e-08, val/acc 8.608e-01, val/nll 7.016e-01
[2023-02-05 10:10:57] [Epoch   455/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.089e-08, val/acc 8.612e-01, val/nll 7.015e-01
[2023-02-05 10:11:09] [Epoch   456/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.002e+06, trn/lr  5.826e-08, val/acc 8.611e-01, val/nll 7.025e-01
[2023-02-05 10:11:22] [Epoch   457/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.208e+01, trn/neg_log_prior  1.002e+06, trn/lr  5.568e-08, val/acc 8.612e-01, val/nll 7.017e-01
[2023-02-05 10:11:34] [Epoch   458/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.208e+01, trn/neg_log_prior  1.002e+06, trn/lr  5.317e-08, val/acc 8.613e-01, val/nll 7.038e-01
[2023-02-05 10:11:46] [Epoch   459/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.209e+01, trn/neg_log_prior  1.002e+06, trn/lr  5.071e-08, val/acc 8.613e-01, val/nll 7.038e-01
[2023-02-05 10:11:58] [Epoch   460/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.210e+01, trn/neg_log_prior  1.002e+06, trn/lr  4.831e-08, val/acc 8.612e-01, val/nll 7.048e-01
[2023-02-05 10:12:11] [Epoch   461/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  4.597e-08, val/acc 8.616e-01, val/nll 7.035e-01
[2023-02-05 10:12:23] [Epoch   462/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  4.368e-08, val/acc 8.612e-01, val/nll 7.050e-01
[2023-02-05 10:12:35] [Epoch   463/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.218e+01, trn/neg_log_prior  1.002e+06, trn/lr  4.145e-08, val/acc 8.616e-01, val/nll 7.039e-01
[2023-02-05 10:12:47] [Epoch   464/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.218e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.928e-08, val/acc 8.613e-01, val/nll 7.056e-01
[2023-02-05 10:13:00] [Epoch   465/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.716e-08, val/acc 8.612e-01, val/nll 7.071e-01
[2023-02-05 10:13:12] [Epoch   466/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.511e-08, val/acc 8.615e-01, val/nll 7.058e-01
[2023-02-05 10:13:24] [Epoch   467/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.311e-08, val/acc 8.607e-01, val/nll 7.071e-01
[2023-02-05 10:13:37] [Epoch   468/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.117e-08, val/acc 8.606e-01, val/nll 7.069e-01
[2023-02-05 10:13:49] [Epoch   469/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.929e-08, val/acc 8.608e-01, val/nll 7.083e-01
[2023-02-05 10:14:01] [Epoch   470/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.746e-08, val/acc 8.607e-01, val/nll 7.076e-01
[2023-02-05 10:14:14] [Epoch   471/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.570e-08, val/acc 8.606e-01, val/nll 7.077e-01
[2023-02-05 10:14:26] [Epoch   472/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.399e-08, val/acc 8.603e-01, val/nll 7.072e-01
[2023-02-05 10:14:38] [Epoch   473/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.234e-08, val/acc 8.606e-01, val/nll 7.082e-01
[2023-02-05 10:14:51] [Epoch   474/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.215e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.075e-08, val/acc 8.606e-01, val/nll 7.087e-01
[2023-02-05 10:15:03] [Epoch   475/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.216e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.922e-08, val/acc 8.606e-01, val/nll 7.083e-01
[2023-02-05 10:15:15] [Epoch   476/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.216e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.774e-08, val/acc 8.605e-01, val/nll 7.079e-01
[2023-02-05 10:15:28] [Epoch   477/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.633e-08, val/acc 8.603e-01, val/nll 7.081e-01
[2023-02-05 10:15:40] [Epoch   478/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.497e-08, val/acc 8.604e-01, val/nll 7.084e-01
[2023-02-05 10:15:52] [Epoch   479/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.367e-08, val/acc 8.606e-01, val/nll 7.094e-01
[2023-02-05 10:16:05] [Epoch   480/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.243e-08, val/acc 8.607e-01, val/nll 7.089e-01
[2023-02-05 10:16:17] [Epoch   481/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.125e-08, val/acc 8.611e-01, val/nll 7.092e-01
[2023-02-05 10:16:29] [Epoch   482/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.013e-08, val/acc 8.606e-01, val/nll 7.092e-01
[2023-02-05 10:16:41] [Epoch   483/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  9.062e-09, val/acc 8.604e-01, val/nll 7.096e-01
[2023-02-05 10:16:54] [Epoch   484/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  8.057e-09, val/acc 8.604e-01, val/nll 7.095e-01
[2023-02-05 10:17:06] [Epoch   485/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.214e+01, trn/neg_log_prior  1.002e+06, trn/lr  7.111e-09, val/acc 8.605e-01, val/nll 7.096e-01
[2023-02-05 10:17:18] [Epoch   486/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.224e-09, val/acc 8.605e-01, val/nll 7.095e-01
[2023-02-05 10:17:30] [Epoch   487/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  5.396e-09, val/acc 8.605e-01, val/nll 7.097e-01
[2023-02-05 10:17:42] [Epoch   488/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  4.627e-09, val/acc 8.602e-01, val/nll 7.099e-01
[2023-02-05 10:17:54] [Epoch   489/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.917e-09, val/acc 8.604e-01, val/nll 7.096e-01
[2023-02-05 10:18:06] [Epoch   490/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.266e-09, val/acc 8.605e-01, val/nll 7.099e-01
[2023-02-05 10:18:19] [Epoch   491/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.674e-09, val/acc 8.607e-01, val/nll 7.097e-01
[2023-02-05 10:18:31] [Epoch   492/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  2.142e-09, val/acc 8.606e-01, val/nll 7.098e-01
[2023-02-05 10:18:43] [Epoch   493/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.668e-09, val/acc 8.605e-01, val/nll 7.100e-01
[2023-02-05 10:18:55] [Epoch   494/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.254e-09, val/acc 8.604e-01, val/nll 7.100e-01
[2023-02-05 10:19:07] [Epoch   495/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  8.983e-10, val/acc 8.605e-01, val/nll 7.099e-01
[2023-02-05 10:19:19] [Epoch   496/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.213e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.023e-10, val/acc 8.606e-01, val/nll 7.098e-01
[2023-02-05 10:19:32] [Epoch   497/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  3.654e-10, val/acc 8.602e-01, val/nll 7.099e-01
[2023-02-05 10:19:44] [Epoch   498/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  1.877e-10, val/acc 8.606e-01, val/nll 7.098e-01
[2023-02-05 10:19:56] [Epoch   499/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  6.917e-11, val/acc 8.607e-01, val/nll 7.098e-01
[2023-02-05 10:20:09] [Epoch   500/  500] trn/posterior_energy  1.002e+06, trn/neg_log_likelihood  4.212e+01, trn/neg_log_prior  1.002e+06, trn/lr  9.896e-12, val/acc 8.607e-01, val/nll 7.099e-01
