[2023-02-05 20:16:58] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 20:16:58] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 20.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-03/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 20:17:04] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 20:17:47] [Epoch     1/  500] trn/posterior_energy  2.660e+06, trn/neg_log_likelihood  8.016e+04, trn/neg_log_prior  2.580e+06, trn/lr  3.000e-07, val/acc 4.140e-01, val/nll 1.589e+00 (best_acc: 0.000e+00 -> 4.140e-01, test_acc: 4.171e-01, test_nll: 1.585e+00)
[2023-02-05 21:43:37] [Epoch   421/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  7.996e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.833e-08, val/acc 8.702e-01, val/nll 6.134e-01
[2023-02-05 21:43:49] [Epoch   422/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.037e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.788e-08, val/acc 8.708e-01, val/nll 6.143e-01
[2023-02-05 21:44:01] [Epoch   423/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.075e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.744e-08, val/acc 8.707e-01, val/nll 6.157e-01
[2023-02-05 21:44:13] [Epoch   424/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.095e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.700e-08, val/acc 8.708e-01, val/nll 6.165e-01
[2023-02-05 21:44:25] [Epoch   425/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.120e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.656e-08, val/acc 8.708e-01, val/nll 6.181e-01
[2023-02-05 21:44:36] [Epoch   426/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.138e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.614e-08, val/acc 8.702e-01, val/nll 6.184e-01
[2023-02-05 21:44:48] [Epoch   427/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.161e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.571e-08, val/acc 8.705e-01, val/nll 6.193e-01
[2023-02-05 21:45:00] [Epoch   428/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.181e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.530e-08, val/acc 8.708e-01, val/nll 6.200e-01
[2023-02-05 21:45:12] [Epoch   429/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.205e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.488e-08, val/acc 8.710e-01, val/nll 6.209e-01
[2023-02-05 21:45:24] [Epoch   430/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.226e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.448e-08, val/acc 8.706e-01, val/nll 6.223e-01
[2023-02-05 21:45:36] [Epoch   431/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.246e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.408e-08, val/acc 8.704e-01, val/nll 6.229e-01
[2023-02-05 21:45:48] [Epoch   432/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.259e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.368e-08, val/acc 8.705e-01, val/nll 6.240e-01
[2023-02-05 21:46:00] [Epoch   433/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.271e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.329e-08, val/acc 8.700e-01, val/nll 6.250e-01
[2023-02-05 21:46:12] [Epoch   434/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.286e+01, trn/neg_log_prior  2.497e+06, trn/lr  1.290e-08, val/acc 8.702e-01, val/nll 6.252e-01
[2023-02-05 21:46:24] [Epoch   435/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.294e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.253e-08, val/acc 8.700e-01, val/nll 6.261e-01
[2023-02-05 21:46:36] [Epoch   436/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.290e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.215e-08, val/acc 8.702e-01, val/nll 6.272e-01
[2023-02-05 21:46:47] [Epoch   437/  500] trn/posterior_energy  2.497e+06, trn/neg_log_likelihood  8.294e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.178e-08, val/acc 8.698e-01, val/nll 6.281e-01
[2023-02-05 21:47:00] [Epoch   438/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.297e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.142e-08, val/acc 8.700e-01, val/nll 6.288e-01
[2023-02-05 21:47:12] [Epoch   439/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.304e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.106e-08, val/acc 8.702e-01, val/nll 6.293e-01
[2023-02-05 21:47:24] [Epoch   440/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.317e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.071e-08, val/acc 8.697e-01, val/nll 6.301e-01
[2023-02-05 21:47:35] [Epoch   441/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.323e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.036e-08, val/acc 8.697e-01, val/nll 6.309e-01
[2023-02-05 21:47:47] [Epoch   442/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.322e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.002e-08, val/acc 8.697e-01, val/nll 6.315e-01
[2023-02-05 21:47:59] [Epoch   443/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.319e+01, trn/neg_log_prior  2.496e+06, trn/lr  9.684e-09, val/acc 8.694e-01, val/nll 6.324e-01
[2023-02-05 21:48:11] [Epoch   444/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.325e+01, trn/neg_log_prior  2.496e+06, trn/lr  9.354e-09, val/acc 8.689e-01, val/nll 6.326e-01
[2023-02-05 21:48:24] [Epoch   445/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.324e+01, trn/neg_log_prior  2.496e+06, trn/lr  9.029e-09, val/acc 8.690e-01, val/nll 6.336e-01
[2023-02-05 21:48:36] [Epoch   446/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.329e+01, trn/neg_log_prior  2.496e+06, trn/lr  8.709e-09, val/acc 8.691e-01, val/nll 6.340e-01
[2023-02-05 21:48:48] [Epoch   447/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.340e+01, trn/neg_log_prior  2.496e+06, trn/lr  8.396e-09, val/acc 8.690e-01, val/nll 6.347e-01
[2023-02-05 21:49:00] [Epoch   448/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.341e+01, trn/neg_log_prior  2.496e+06, trn/lr  8.088e-09, val/acc 8.694e-01, val/nll 6.354e-01
[2023-02-05 21:49:13] [Epoch   449/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.342e+01, trn/neg_log_prior  2.496e+06, trn/lr  7.785e-09, val/acc 8.694e-01, val/nll 6.359e-01
[2023-02-05 21:49:25] [Epoch   450/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.345e+01, trn/neg_log_prior  2.496e+06, trn/lr  7.488e-09, val/acc 8.694e-01, val/nll 6.366e-01
[2023-02-05 21:49:37] [Epoch   451/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.341e+01, trn/neg_log_prior  2.496e+06, trn/lr  7.197e-09, val/acc 8.694e-01, val/nll 6.370e-01
[2023-02-05 21:49:49] [Epoch   452/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.339e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.911e-09, val/acc 8.692e-01, val/nll 6.376e-01
[2023-02-05 21:50:02] [Epoch   453/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.335e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.632e-09, val/acc 8.695e-01, val/nll 6.381e-01
[2023-02-05 21:50:14] [Epoch   454/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.330e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.357e-09, val/acc 8.692e-01, val/nll 6.389e-01
[2023-02-05 21:50:27] [Epoch   455/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.329e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.089e-09, val/acc 8.691e-01, val/nll 6.391e-01
[2023-02-05 21:50:39] [Epoch   456/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.331e+01, trn/neg_log_prior  2.496e+06, trn/lr  5.826e-09, val/acc 8.694e-01, val/nll 6.396e-01
[2023-02-05 21:50:51] [Epoch   457/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.328e+01, trn/neg_log_prior  2.496e+06, trn/lr  5.568e-09, val/acc 8.695e-01, val/nll 6.400e-01
[2023-02-05 21:51:03] [Epoch   458/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.333e+01, trn/neg_log_prior  2.496e+06, trn/lr  5.317e-09, val/acc 8.692e-01, val/nll 6.402e-01
[2023-02-05 21:51:16] [Epoch   459/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.335e+01, trn/neg_log_prior  2.496e+06, trn/lr  5.071e-09, val/acc 8.692e-01, val/nll 6.407e-01
[2023-02-05 21:51:28] [Epoch   460/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.336e+01, trn/neg_log_prior  2.496e+06, trn/lr  4.831e-09, val/acc 8.691e-01, val/nll 6.411e-01
[2023-02-05 21:51:41] [Epoch   461/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.335e+01, trn/neg_log_prior  2.496e+06, trn/lr  4.597e-09, val/acc 8.692e-01, val/nll 6.414e-01
[2023-02-05 21:51:53] [Epoch   462/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.334e+01, trn/neg_log_prior  2.496e+06, trn/lr  4.368e-09, val/acc 8.690e-01, val/nll 6.415e-01
[2023-02-05 21:52:05] [Epoch   463/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.336e+01, trn/neg_log_prior  2.496e+06, trn/lr  4.145e-09, val/acc 8.694e-01, val/nll 6.416e-01
[2023-02-05 21:52:18] [Epoch   464/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.337e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.928e-09, val/acc 8.694e-01, val/nll 6.421e-01
[2023-02-05 21:52:30] [Epoch   465/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.340e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.716e-09, val/acc 8.689e-01, val/nll 6.427e-01
[2023-02-05 21:52:42] [Epoch   466/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.339e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.511e-09, val/acc 8.690e-01, val/nll 6.430e-01
[2023-02-05 21:52:54] [Epoch   467/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.344e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.311e-09, val/acc 8.691e-01, val/nll 6.430e-01
[2023-02-05 21:53:06] [Epoch   468/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.117e-09, val/acc 8.694e-01, val/nll 6.433e-01
[2023-02-05 21:53:18] [Epoch   469/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.348e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.929e-09, val/acc 8.691e-01, val/nll 6.435e-01
[2023-02-05 21:53:29] [Epoch   470/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.348e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.746e-09, val/acc 8.690e-01, val/nll 6.438e-01
[2023-02-05 21:53:41] [Epoch   471/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.350e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.570e-09, val/acc 8.691e-01, val/nll 6.441e-01
[2023-02-05 21:53:53] [Epoch   472/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.352e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.399e-09, val/acc 8.689e-01, val/nll 6.444e-01
[2023-02-05 21:54:05] [Epoch   473/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.352e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.234e-09, val/acc 8.688e-01, val/nll 6.441e-01
[2023-02-05 21:54:16] [Epoch   474/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.075e-09, val/acc 8.689e-01, val/nll 6.446e-01
[2023-02-05 21:54:28] [Epoch   475/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.349e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.922e-09, val/acc 8.690e-01, val/nll 6.445e-01
[2023-02-05 21:54:40] [Epoch   476/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.347e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.774e-09, val/acc 8.687e-01, val/nll 6.449e-01
[2023-02-05 21:54:52] [Epoch   477/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.344e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.633e-09, val/acc 8.689e-01, val/nll 6.450e-01
[2023-02-05 21:55:04] [Epoch   478/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.344e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.497e-09, val/acc 8.689e-01, val/nll 6.451e-01
[2023-02-05 21:55:15] [Epoch   479/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.349e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.367e-09, val/acc 8.688e-01, val/nll 6.451e-01
[2023-02-05 21:55:27] [Epoch   480/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.353e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.243e-09, val/acc 8.689e-01, val/nll 6.450e-01
[2023-02-05 21:55:38] [Epoch   481/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.125e-09, val/acc 8.688e-01, val/nll 6.453e-01
[2023-02-05 21:55:50] [Epoch   482/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.013e-09, val/acc 8.686e-01, val/nll 6.453e-01
[2023-02-05 21:56:02] [Epoch   483/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.352e+01, trn/neg_log_prior  2.496e+06, trn/lr  9.062e-10, val/acc 8.690e-01, val/nll 6.453e-01
[2023-02-05 21:56:15] [Epoch   484/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  8.057e-10, val/acc 8.688e-01, val/nll 6.455e-01
[2023-02-05 21:56:27] [Epoch   485/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.350e+01, trn/neg_log_prior  2.496e+06, trn/lr  7.111e-10, val/acc 8.687e-01, val/nll 6.455e-01
[2023-02-05 21:56:40] [Epoch   486/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.224e-10, val/acc 8.688e-01, val/nll 6.453e-01
[2023-02-05 21:56:52] [Epoch   487/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.351e+01, trn/neg_log_prior  2.496e+06, trn/lr  5.396e-10, val/acc 8.689e-01, val/nll 6.455e-01
[2023-02-05 21:57:04] [Epoch   488/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.350e+01, trn/neg_log_prior  2.496e+06, trn/lr  4.627e-10, val/acc 8.690e-01, val/nll 6.455e-01
[2023-02-05 21:57:17] [Epoch   489/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.349e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.917e-10, val/acc 8.688e-01, val/nll 6.457e-01
[2023-02-05 21:57:29] [Epoch   490/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.348e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.266e-10, val/acc 8.689e-01, val/nll 6.457e-01
[2023-02-05 21:57:41] [Epoch   491/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.348e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.674e-10, val/acc 8.688e-01, val/nll 6.459e-01
[2023-02-05 21:57:54] [Epoch   492/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.348e+01, trn/neg_log_prior  2.496e+06, trn/lr  2.142e-10, val/acc 8.689e-01, val/nll 6.457e-01
[2023-02-05 21:58:06] [Epoch   493/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.347e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.668e-10, val/acc 8.686e-01, val/nll 6.457e-01
[2023-02-05 21:58:19] [Epoch   494/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.347e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.254e-10, val/acc 8.687e-01, val/nll 6.458e-01
[2023-02-05 21:58:31] [Epoch   495/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  8.983e-11, val/acc 8.685e-01, val/nll 6.457e-01
[2023-02-05 21:58:43] [Epoch   496/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.023e-11, val/acc 8.687e-01, val/nll 6.458e-01
[2023-02-05 21:58:56] [Epoch   497/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  3.654e-11, val/acc 8.685e-01, val/nll 6.457e-01
[2023-02-05 21:59:08] [Epoch   498/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  1.877e-11, val/acc 8.686e-01, val/nll 6.457e-01
[2023-02-05 21:59:20] [Epoch   499/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  6.917e-12, val/acc 8.687e-01, val/nll 6.458e-01
[2023-02-05 21:59:32] [Epoch   500/  500] trn/posterior_energy  2.496e+06, trn/neg_log_likelihood  8.346e+01, trn/neg_log_prior  2.496e+06, trn/lr  9.896e-13, val/acc 8.688e-01, val/nll 6.457e-01
