[2023-02-06 10:07:20] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 10:07:20] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.99
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.99_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 10:07:26] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 10:08:10] [Epoch     1/  500] trn/posterior_energy  5.853e+06, trn/neg_log_likelihood  8.394e+04, trn/neg_log_prior  5.770e+06, trn/lr  1.000e-07, val/acc 3.229e-01, val/nll 1.832e+00 (best_acc: 0.000e+00 -> 3.229e-01, test_acc: 3.305e-01, test_nll: 1.830e+00)
[2023-02-06 11:33:11] [Epoch   421/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.172e+03, trn/neg_log_prior  5.490e+06, trn/lr  6.109e-09, val/acc 8.232e-01, val/nll 6.910e-01
[2023-02-06 11:33:25] [Epoch   422/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.333e+03, trn/neg_log_prior  5.490e+06, trn/lr  5.960e-09, val/acc 8.337e-01, val/nll 6.679e-01 (best_acc: 8.300e-01 -> 8.337e-01, test_acc: 8.286e-01, test_nll: 6.794e-01)
[2023-02-06 11:33:36] [Epoch   423/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.177e+03, trn/neg_log_prior  5.490e+06, trn/lr  5.812e-09, val/acc 8.293e-01, val/nll 6.814e-01
[2023-02-06 11:33:48] [Epoch   424/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.148e+03, trn/neg_log_prior  5.490e+06, trn/lr  5.666e-09, val/acc 8.218e-01, val/nll 7.063e-01
[2023-02-06 11:34:00] [Epoch   425/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.523e+03, trn/neg_log_prior  5.490e+06, trn/lr  5.521e-09, val/acc 8.283e-01, val/nll 6.863e-01
[2023-02-06 11:34:12] [Epoch   426/  500] trn/posterior_energy  5.491e+06, trn/neg_log_likelihood  1.299e+03, trn/neg_log_prior  5.489e+06, trn/lr  5.379e-09, val/acc 8.253e-01, val/nll 6.831e-01
[2023-02-06 11:34:24] [Epoch   427/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  8.621e+02, trn/neg_log_prior  5.489e+06, trn/lr  5.238e-09, val/acc 8.267e-01, val/nll 6.905e-01
[2023-02-06 11:34:36] [Epoch   428/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  8.716e+02, trn/neg_log_prior  5.489e+06, trn/lr  5.099e-09, val/acc 8.247e-01, val/nll 7.048e-01
[2023-02-06 11:34:48] [Epoch   429/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  7.728e+02, trn/neg_log_prior  5.489e+06, trn/lr  4.961e-09, val/acc 8.265e-01, val/nll 6.998e-01
[2023-02-06 11:35:00] [Epoch   430/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  8.586e+02, trn/neg_log_prior  5.489e+06, trn/lr  4.826e-09, val/acc 8.265e-01, val/nll 6.979e-01
[2023-02-06 11:35:12] [Epoch   431/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  8.495e+02, trn/neg_log_prior  5.489e+06, trn/lr  4.692e-09, val/acc 8.293e-01, val/nll 6.590e-01
[2023-02-06 11:35:26] [Epoch   432/  500] trn/posterior_energy  5.490e+06, trn/neg_log_likelihood  9.970e+02, trn/neg_log_prior  5.489e+06, trn/lr  4.560e-09, val/acc 8.344e-01, val/nll 6.710e-01 (best_acc: 8.337e-01 -> 8.344e-01, test_acc: 8.313e-01, test_nll: 6.778e-01)
[2023-02-06 11:35:38] [Epoch   433/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  7.074e+02, trn/neg_log_prior  5.488e+06, trn/lr  4.430e-09, val/acc 8.344e-01, val/nll 6.914e-01
[2023-02-06 11:35:50] [Epoch   434/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  7.463e+02, trn/neg_log_prior  5.488e+06, trn/lr  4.302e-09, val/acc 8.265e-01, val/nll 7.182e-01
[2023-02-06 11:36:02] [Epoch   435/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  8.847e+02, trn/neg_log_prior  5.488e+06, trn/lr  4.175e-09, val/acc 8.220e-01, val/nll 7.060e-01
[2023-02-06 11:36:15] [Epoch   436/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  1.015e+03, trn/neg_log_prior  5.488e+06, trn/lr  4.050e-09, val/acc 8.294e-01, val/nll 6.688e-01
[2023-02-06 11:36:27] [Epoch   437/  500] trn/posterior_energy  5.489e+06, trn/neg_log_likelihood  7.538e+02, trn/neg_log_prior  5.488e+06, trn/lr  3.927e-09, val/acc 8.287e-01, val/nll 6.868e-01
[2023-02-06 11:36:39] [Epoch   438/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  6.921e+02, trn/neg_log_prior  5.488e+06, trn/lr  3.806e-09, val/acc 8.282e-01, val/nll 7.049e-01
[2023-02-06 11:36:53] [Epoch   439/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  6.034e+02, trn/neg_log_prior  5.488e+06, trn/lr  3.687e-09, val/acc 8.368e-01, val/nll 6.835e-01 (best_acc: 8.344e-01 -> 8.368e-01, test_acc: 8.373e-01, test_nll: 6.774e-01)
[2023-02-06 11:37:07] [Epoch   440/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  5.715e+02, trn/neg_log_prior  5.488e+06, trn/lr  3.569e-09, val/acc 8.372e-01, val/nll 6.751e-01 (best_acc: 8.368e-01 -> 8.372e-01, test_acc: 8.360e-01, test_nll: 7.012e-01)
[2023-02-06 11:37:19] [Epoch   441/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.614e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.454e-09, val/acc 8.358e-01, val/nll 6.863e-01
[2023-02-06 11:37:31] [Epoch   442/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  3.913e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.340e-09, val/acc 8.367e-01, val/nll 7.070e-01
[2023-02-06 11:37:43] [Epoch   443/  500] trn/posterior_energy  5.488e+06, trn/neg_log_likelihood  4.882e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.228e-09, val/acc 8.354e-01, val/nll 7.011e-01
[2023-02-06 11:37:55] [Epoch   444/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.041e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.118e-09, val/acc 8.321e-01, val/nll 7.091e-01
[2023-02-06 11:38:07] [Epoch   445/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.335e+02, trn/neg_log_prior  5.487e+06, trn/lr  3.010e-09, val/acc 8.308e-01, val/nll 7.125e-01
[2023-02-06 11:38:19] [Epoch   446/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.697e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.903e-09, val/acc 8.343e-01, val/nll 6.971e-01
[2023-02-06 11:38:31] [Epoch   447/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.119e+02, trn/neg_log_prior  5.487e+06, trn/lr  2.799e-09, val/acc 8.331e-01, val/nll 7.229e-01
[2023-02-06 11:38:45] [Epoch   448/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.546e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.696e-09, val/acc 8.405e-01, val/nll 6.874e-01 (best_acc: 8.372e-01 -> 8.405e-01, test_acc: 8.313e-01, test_nll: 7.171e-01)
[2023-02-06 11:38:57] [Epoch   449/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  4.919e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.595e-09, val/acc 8.383e-01, val/nll 6.780e-01
[2023-02-06 11:39:11] [Epoch   450/  500] trn/posterior_energy  5.487e+06, trn/neg_log_likelihood  3.864e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.496e-09, val/acc 8.409e-01, val/nll 6.741e-01 (best_acc: 8.405e-01 -> 8.409e-01, test_acc: 8.405e-01, test_nll: 6.762e-01)
[2023-02-06 11:39:24] [Epoch   451/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.202e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.399e-09, val/acc 8.469e-01, val/nll 6.780e-01 (best_acc: 8.409e-01 -> 8.469e-01, test_acc: 8.437e-01, test_nll: 7.082e-01)
[2023-02-06 11:39:38] [Epoch   452/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  2.952e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.304e-09, val/acc 8.488e-01, val/nll 6.833e-01 (best_acc: 8.469e-01 -> 8.488e-01, test_acc: 8.451e-01, test_nll: 7.105e-01)
[2023-02-06 11:39:52] [Epoch   453/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  2.973e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.211e-09, val/acc 8.491e-01, val/nll 6.854e-01 (best_acc: 8.488e-01 -> 8.491e-01, test_acc: 8.462e-01, test_nll: 7.124e-01)
[2023-02-06 11:40:06] [Epoch   454/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.008e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.119e-09, val/acc 8.504e-01, val/nll 6.881e-01 (best_acc: 8.491e-01 -> 8.504e-01, test_acc: 8.463e-01, test_nll: 7.142e-01)
[2023-02-06 11:40:18] [Epoch   455/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.040e+02, trn/neg_log_prior  5.486e+06, trn/lr  2.030e-09, val/acc 8.497e-01, val/nll 6.910e-01
[2023-02-06 11:40:30] [Epoch   456/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.072e+02, trn/neg_log_prior  5.486e+06, trn/lr  1.942e-09, val/acc 8.496e-01, val/nll 6.925e-01
[2023-02-06 11:40:42] [Epoch   457/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.101e+02, trn/neg_log_prior  5.486e+06, trn/lr  1.856e-09, val/acc 8.491e-01, val/nll 6.949e-01
[2023-02-06 11:40:54] [Epoch   458/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.124e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.772e-09, val/acc 8.485e-01, val/nll 6.968e-01
[2023-02-06 11:41:06] [Epoch   459/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.151e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.690e-09, val/acc 8.478e-01, val/nll 6.983e-01
[2023-02-06 11:41:18] [Epoch   460/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.170e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.610e-09, val/acc 8.475e-01, val/nll 6.992e-01
[2023-02-06 11:41:29] [Epoch   461/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.189e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.532e-09, val/acc 8.472e-01, val/nll 7.016e-01
[2023-02-06 11:41:41] [Epoch   462/  500] trn/posterior_energy  5.486e+06, trn/neg_log_likelihood  3.203e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.456e-09, val/acc 8.478e-01, val/nll 7.022e-01
[2023-02-06 11:41:53] [Epoch   463/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.215e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.382e-09, val/acc 8.469e-01, val/nll 7.039e-01
[2023-02-06 11:42:05] [Epoch   464/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.228e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.309e-09, val/acc 8.469e-01, val/nll 7.046e-01
[2023-02-06 11:42:17] [Epoch   465/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.234e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.239e-09, val/acc 8.470e-01, val/nll 7.064e-01
[2023-02-06 11:42:29] [Epoch   466/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.240e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.170e-09, val/acc 8.472e-01, val/nll 7.074e-01
[2023-02-06 11:42:42] [Epoch   467/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.247e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.104e-09, val/acc 8.466e-01, val/nll 7.088e-01
[2023-02-06 11:42:54] [Epoch   468/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.254e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.039e-09, val/acc 8.471e-01, val/nll 7.094e-01
[2023-02-06 11:43:06] [Epoch   469/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.263e+02, trn/neg_log_prior  5.485e+06, trn/lr  9.763e-10, val/acc 8.473e-01, val/nll 7.106e-01
[2023-02-06 11:43:18] [Epoch   470/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.268e+02, trn/neg_log_prior  5.485e+06, trn/lr  9.154e-10, val/acc 8.479e-01, val/nll 7.112e-01
[2023-02-06 11:43:30] [Epoch   471/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.274e+02, trn/neg_log_prior  5.485e+06, trn/lr  8.566e-10, val/acc 8.477e-01, val/nll 7.118e-01
[2023-02-06 11:43:42] [Epoch   472/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.277e+02, trn/neg_log_prior  5.485e+06, trn/lr  7.997e-10, val/acc 8.481e-01, val/nll 7.126e-01
[2023-02-06 11:43:54] [Epoch   473/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.282e+02, trn/neg_log_prior  5.485e+06, trn/lr  7.447e-10, val/acc 8.473e-01, val/nll 7.132e-01
[2023-02-06 11:44:07] [Epoch   474/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.283e+02, trn/neg_log_prior  5.485e+06, trn/lr  6.916e-10, val/acc 8.478e-01, val/nll 7.138e-01
[2023-02-06 11:44:19] [Epoch   475/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.286e+02, trn/neg_log_prior  5.485e+06, trn/lr  6.405e-10, val/acc 8.477e-01, val/nll 7.144e-01
[2023-02-06 11:44:31] [Epoch   476/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.291e+02, trn/neg_log_prior  5.485e+06, trn/lr  5.914e-10, val/acc 8.473e-01, val/nll 7.150e-01
[2023-02-06 11:44:43] [Epoch   477/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.291e+02, trn/neg_log_prior  5.485e+06, trn/lr  5.442e-10, val/acc 8.477e-01, val/nll 7.151e-01
[2023-02-06 11:44:55] [Epoch   478/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.293e+02, trn/neg_log_prior  5.485e+06, trn/lr  4.989e-10, val/acc 8.472e-01, val/nll 7.160e-01
[2023-02-06 11:45:08] [Epoch   479/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.293e+02, trn/neg_log_prior  5.485e+06, trn/lr  4.556e-10, val/acc 8.479e-01, val/nll 7.161e-01
[2023-02-06 11:45:20] [Epoch   480/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.292e+02, trn/neg_log_prior  5.485e+06, trn/lr  4.143e-10, val/acc 8.472e-01, val/nll 7.163e-01
[2023-02-06 11:45:32] [Epoch   481/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.293e+02, trn/neg_log_prior  5.485e+06, trn/lr  3.749e-10, val/acc 8.470e-01, val/nll 7.167e-01
[2023-02-06 11:45:44] [Epoch   482/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.295e+02, trn/neg_log_prior  5.485e+06, trn/lr  3.375e-10, val/acc 8.470e-01, val/nll 7.173e-01
[2023-02-06 11:45:57] [Epoch   483/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.295e+02, trn/neg_log_prior  5.485e+06, trn/lr  3.021e-10, val/acc 8.472e-01, val/nll 7.173e-01
[2023-02-06 11:46:09] [Epoch   484/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.296e+02, trn/neg_log_prior  5.485e+06, trn/lr  2.686e-10, val/acc 8.472e-01, val/nll 7.173e-01
[2023-02-06 11:46:21] [Epoch   485/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.296e+02, trn/neg_log_prior  5.485e+06, trn/lr  2.370e-10, val/acc 8.467e-01, val/nll 7.177e-01
[2023-02-06 11:46:33] [Epoch   486/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.297e+02, trn/neg_log_prior  5.485e+06, trn/lr  2.075e-10, val/acc 8.473e-01, val/nll 7.180e-01
[2023-02-06 11:46:46] [Epoch   487/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.799e-10, val/acc 8.469e-01, val/nll 7.180e-01
[2023-02-06 11:46:58] [Epoch   488/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.542e-10, val/acc 8.468e-01, val/nll 7.181e-01
[2023-02-06 11:47:10] [Epoch   489/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.306e-10, val/acc 8.471e-01, val/nll 7.180e-01
[2023-02-06 11:47:22] [Epoch   490/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.485e+06, trn/lr  1.089e-10, val/acc 8.470e-01, val/nll 7.185e-01
[2023-02-06 11:47:35] [Epoch   491/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.485e+06, trn/lr  8.915e-11, val/acc 8.468e-01, val/nll 7.184e-01
[2023-02-06 11:47:47] [Epoch   492/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.484e+06, trn/lr  7.139e-11, val/acc 8.465e-01, val/nll 7.185e-01
[2023-02-06 11:47:59] [Epoch   493/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.484e+06, trn/lr  5.560e-11, val/acc 8.468e-01, val/nll 7.187e-01
[2023-02-06 11:48:11] [Epoch   494/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.484e+06, trn/lr  4.179e-11, val/acc 8.467e-01, val/nll 7.185e-01
[2023-02-06 11:48:23] [Epoch   495/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.484e+06, trn/lr  2.994e-11, val/acc 8.466e-01, val/nll 7.186e-01
[2023-02-06 11:48:35] [Epoch   496/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.300e+02, trn/neg_log_prior  5.484e+06, trn/lr  2.008e-11, val/acc 8.465e-01, val/nll 7.188e-01
[2023-02-06 11:48:47] [Epoch   497/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.484e+06, trn/lr  1.218e-11, val/acc 8.466e-01, val/nll 7.186e-01
[2023-02-06 11:49:00] [Epoch   498/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.484e+06, trn/lr  6.255e-12, val/acc 8.466e-01, val/nll 7.184e-01
[2023-02-06 11:49:11] [Epoch   499/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.484e+06, trn/lr  2.306e-12, val/acc 8.465e-01, val/nll 7.185e-01
[2023-02-06 11:49:23] [Epoch   500/  500] trn/posterior_energy  5.485e+06, trn/neg_log_likelihood  3.299e+02, trn/neg_log_prior  5.484e+06, trn/lr  3.299e-13, val/acc 8.466e-01, val/nll 7.186e-01
