[2023-02-06 00:00:29] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-06 00:00:29] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 80.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000010_mo-0.97_pr-05/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-06 00:00:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-06 00:01:26] [Epoch     1/  500] trn/posterior_energy  5.723e+06, trn/neg_log_likelihood  9.184e+04, trn/neg_log_prior  5.631e+06, trn/lr  1.000e-06, val/acc 2.364e-01, val/nll 2.027e+00 (best_acc: 0.000e+00 -> 2.364e-01, test_acc: 2.449e-01, test_nll: 2.027e+00)
[2023-02-06 01:04:37] [Epoch   308/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.942e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.233e-07, val/acc 6.721e-01, val/nll 9.447e-01
[2023-02-06 01:04:50] [Epoch   309/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.924e+04, trn/neg_log_prior  5.498e+06, trn/lr  3.203e-07, val/acc 6.204e-01, val/nll 1.075e+00
[2023-02-06 01:05:02] [Epoch   310/  500] trn/posterior_energy  5.539e+06, trn/neg_log_likelihood  4.000e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.174e-07, val/acc 6.175e-01, val/nll 1.111e+00
[2023-02-06 01:05:14] [Epoch   311/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.955e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.145e-07, val/acc 6.457e-01, val/nll 1.007e+00
[2023-02-06 01:05:27] [Epoch   312/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.923e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.116e-07, val/acc 6.796e-01, val/nll 9.321e-01 (best_acc: 6.784e-01 -> 6.796e-01, test_acc: 6.770e-01, test_nll: 9.436e-01)
[2023-02-06 01:05:40] [Epoch   313/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.953e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.087e-07, val/acc 6.639e-01, val/nll 9.511e-01
[2023-02-06 01:05:52] [Epoch   314/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.869e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.058e-07, val/acc 6.591e-01, val/nll 9.656e-01
[2023-02-06 01:06:04] [Epoch   315/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.877e+04, trn/neg_log_prior  5.499e+06, trn/lr  3.029e-07, val/acc 6.616e-01, val/nll 9.648e-01
[2023-02-06 01:06:16] [Epoch   316/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.857e+04, trn/neg_log_prior  5.498e+06, trn/lr  3.000e-07, val/acc 6.361e-01, val/nll 1.045e+00
[2023-02-06 01:06:28] [Epoch   317/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.812e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.971e-07, val/acc 6.441e-01, val/nll 1.033e+00
[2023-02-06 01:06:41] [Epoch   318/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.906e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.942e-07, val/acc 6.560e-01, val/nll 9.814e-01
[2023-02-06 01:06:53] [Epoch   319/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.895e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.914e-07, val/acc 6.657e-01, val/nll 9.698e-01
[2023-02-06 01:07:07] [Epoch   320/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.765e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.885e-07, val/acc 6.912e-01, val/nll 8.952e-01 (best_acc: 6.796e-01 -> 6.912e-01, test_acc: 6.907e-01, test_nll: 8.960e-01)
[2023-02-06 01:07:19] [Epoch   321/  500] trn/posterior_energy  5.538e+06, trn/neg_log_likelihood  3.920e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.857e-07, val/acc 6.488e-01, val/nll 1.023e+00
[2023-02-06 01:07:31] [Epoch   322/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.831e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.829e-07, val/acc 6.631e-01, val/nll 9.790e-01
[2023-02-06 01:07:43] [Epoch   323/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.829e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.800e-07, val/acc 6.108e-01, val/nll 1.121e+00
[2023-02-06 01:07:55] [Epoch   324/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.713e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.772e-07, val/acc 6.809e-01, val/nll 9.305e-01
[2023-02-06 01:08:07] [Epoch   325/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.707e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.744e-07, val/acc 6.778e-01, val/nll 9.257e-01
[2023-02-06 01:08:19] [Epoch   326/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.709e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.716e-07, val/acc 6.381e-01, val/nll 1.038e+00
[2023-02-06 01:08:33] [Epoch   327/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.744e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.688e-07, val/acc 6.937e-01, val/nll 8.899e-01 (best_acc: 6.912e-01 -> 6.937e-01, test_acc: 6.983e-01, test_nll: 8.838e-01)
[2023-02-06 01:08:46] [Epoch   328/  500] trn/posterior_energy  5.536e+06, trn/neg_log_likelihood  3.743e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.660e-07, val/acc 6.159e-01, val/nll 1.109e+00
[2023-02-06 01:08:58] [Epoch   329/  500] trn/posterior_energy  5.537e+06, trn/neg_log_likelihood  3.829e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.633e-07, val/acc 6.887e-01, val/nll 9.077e-01
[2023-02-06 01:09:10] [Epoch   330/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.632e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.605e-07, val/acc 6.314e-01, val/nll 1.061e+00
[2023-02-06 01:09:22] [Epoch   331/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.689e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.578e-07, val/acc 6.733e-01, val/nll 9.416e-01
[2023-02-06 01:09:35] [Epoch   332/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.626e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.550e-07, val/acc 6.884e-01, val/nll 8.924e-01
[2023-02-06 01:09:47] [Epoch   333/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.609e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.523e-07, val/acc 6.834e-01, val/nll 9.224e-01
[2023-02-06 01:10:01] [Epoch   334/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.566e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.495e-07, val/acc 7.024e-01, val/nll 8.678e-01 (best_acc: 6.937e-01 -> 7.024e-01, test_acc: 7.059e-01, test_nll: 8.736e-01)
[2023-02-06 01:10:13] [Epoch   335/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.656e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.468e-07, val/acc 6.772e-01, val/nll 9.182e-01
[2023-02-06 01:10:26] [Epoch   336/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.615e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.441e-07, val/acc 6.771e-01, val/nll 9.210e-01
[2023-02-06 01:10:38] [Epoch   337/  500] trn/posterior_energy  5.535e+06, trn/neg_log_likelihood  3.602e+04, trn/neg_log_prior  5.499e+06, trn/lr  2.414e-07, val/acc 6.892e-01, val/nll 8.994e-01
[2023-02-06 01:10:50] [Epoch   338/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.454e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.388e-07, val/acc 6.737e-01, val/nll 9.353e-01
[2023-02-06 01:11:02] [Epoch   339/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.596e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.361e-07, val/acc 6.562e-01, val/nll 1.002e+00
[2023-02-06 01:11:14] [Epoch   340/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.506e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.334e-07, val/acc 6.706e-01, val/nll 9.581e-01
[2023-02-06 01:11:27] [Epoch   341/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.506e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.308e-07, val/acc 6.759e-01, val/nll 9.553e-01
[2023-02-06 01:11:39] [Epoch   342/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.465e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.281e-07, val/acc 6.732e-01, val/nll 9.289e-01
[2023-02-06 01:11:51] [Epoch   343/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  3.366e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.255e-07, val/acc 6.018e-01, val/nll 1.141e+00
[2023-02-06 01:12:03] [Epoch   344/  500] trn/posterior_energy  5.534e+06, trn/neg_log_likelihood  3.583e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.229e-07, val/acc 6.503e-01, val/nll 1.025e+00
[2023-02-06 01:12:16] [Epoch   345/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.483e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.203e-07, val/acc 6.360e-01, val/nll 1.043e+00
[2023-02-06 01:12:28] [Epoch   346/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.465e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.177e-07, val/acc 6.601e-01, val/nll 9.991e-01
[2023-02-06 01:12:40] [Epoch   347/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  3.376e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.151e-07, val/acc 6.767e-01, val/nll 9.413e-01
[2023-02-06 01:12:51] [Epoch   348/  500] trn/posterior_energy  5.533e+06, trn/neg_log_likelihood  3.453e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.125e-07, val/acc 6.774e-01, val/nll 9.301e-01
[2023-02-06 01:13:03] [Epoch   349/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.317e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.099e-07, val/acc 6.877e-01, val/nll 9.135e-01
[2023-02-06 01:13:16] [Epoch   350/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  3.354e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.074e-07, val/acc 6.338e-01, val/nll 1.064e+00
[2023-02-06 01:13:28] [Epoch   351/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.326e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.048e-07, val/acc 6.967e-01, val/nll 8.778e-01
[2023-02-06 01:13:40] [Epoch   352/  500] trn/posterior_energy  5.532e+06, trn/neg_log_likelihood  3.395e+04, trn/neg_log_prior  5.498e+06, trn/lr  2.023e-07, val/acc 6.510e-01, val/nll 1.024e+00
[2023-02-06 01:13:52] [Epoch   353/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.304e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.998e-07, val/acc 6.727e-01, val/nll 9.693e-01
[2023-02-06 01:14:05] [Epoch   354/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.264e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.973e-07, val/acc 6.895e-01, val/nll 9.200e-01
[2023-02-06 01:14:17] [Epoch   355/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  3.169e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.948e-07, val/acc 6.918e-01, val/nll 9.039e-01
[2023-02-06 01:14:29] [Epoch   356/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.314e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.923e-07, val/acc 6.660e-01, val/nll 9.710e-01
[2023-02-06 01:14:41] [Epoch   357/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  3.167e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.898e-07, val/acc 6.998e-01, val/nll 8.738e-01
[2023-02-06 01:14:53] [Epoch   358/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  3.156e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.874e-07, val/acc 6.762e-01, val/nll 9.336e-01
[2023-02-06 01:15:06] [Epoch   359/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.281e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.849e-07, val/acc 6.877e-01, val/nll 8.846e-01
[2023-02-06 01:15:18] [Epoch   360/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.274e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.825e-07, val/acc 6.829e-01, val/nll 9.307e-01
[2023-02-06 01:15:32] [Epoch   361/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.235e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.801e-07, val/acc 7.259e-01, val/nll 8.069e-01 (best_acc: 7.024e-01 -> 7.259e-01, test_acc: 7.206e-01, test_nll: 8.116e-01)
[2023-02-06 01:15:44] [Epoch   362/  500] trn/posterior_energy  5.531e+06, trn/neg_log_likelihood  3.251e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.777e-07, val/acc 7.103e-01, val/nll 8.429e-01
[2023-02-06 01:15:56] [Epoch   363/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  3.071e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.753e-07, val/acc 6.866e-01, val/nll 9.056e-01
[2023-02-06 01:16:08] [Epoch   364/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  3.225e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.729e-07, val/acc 6.986e-01, val/nll 8.629e-01
[2023-02-06 01:16:20] [Epoch   365/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  3.102e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.705e-07, val/acc 6.908e-01, val/nll 9.007e-01
[2023-02-06 01:16:33] [Epoch   366/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  3.096e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.682e-07, val/acc 7.035e-01, val/nll 8.478e-01
[2023-02-06 01:16:45] [Epoch   367/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  3.079e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.658e-07, val/acc 7.179e-01, val/nll 8.197e-01
[2023-02-06 01:16:57] [Epoch   368/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  3.012e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.635e-07, val/acc 6.781e-01, val/nll 9.236e-01
[2023-02-06 01:17:09] [Epoch   369/  500] trn/posterior_energy  5.530e+06, trn/neg_log_likelihood  3.139e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.612e-07, val/acc 6.739e-01, val/nll 9.368e-01
[2023-02-06 01:17:22] [Epoch   370/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  2.947e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.589e-07, val/acc 6.817e-01, val/nll 9.149e-01
[2023-02-06 01:17:34] [Epoch   371/  500] trn/posterior_energy  5.528e+06, trn/neg_log_likelihood  2.954e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.566e-07, val/acc 6.950e-01, val/nll 8.922e-01
[2023-02-06 01:17:46] [Epoch   372/  500] trn/posterior_energy  5.529e+06, trn/neg_log_likelihood  3.045e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.543e-07, val/acc 7.126e-01, val/nll 8.476e-01
[2023-02-06 01:17:58] [Epoch   373/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.921e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.520e-07, val/acc 7.044e-01, val/nll 8.601e-01
[2023-02-06 01:18:11] [Epoch   374/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.853e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.498e-07, val/acc 7.219e-01, val/nll 7.972e-01
[2023-02-06 01:18:23] [Epoch   375/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.928e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.476e-07, val/acc 6.611e-01, val/nll 9.885e-01
[2023-02-06 01:18:35] [Epoch   376/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.887e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.453e-07, val/acc 7.077e-01, val/nll 8.395e-01
[2023-02-06 01:18:47] [Epoch   377/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.860e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.431e-07, val/acc 6.968e-01, val/nll 8.788e-01
[2023-02-06 01:19:00] [Epoch   378/  500] trn/posterior_energy  5.527e+06, trn/neg_log_likelihood  2.847e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.409e-07, val/acc 7.056e-01, val/nll 8.432e-01
[2023-02-06 01:19:14] [Epoch   379/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.807e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.388e-07, val/acc 7.275e-01, val/nll 7.978e-01 (best_acc: 7.259e-01 -> 7.275e-01, test_acc: 7.282e-01, test_nll: 7.966e-01)
[2023-02-06 01:19:26] [Epoch   380/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.785e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.366e-07, val/acc 7.072e-01, val/nll 8.530e-01
[2023-02-06 01:19:40] [Epoch   381/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.774e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.344e-07, val/acc 7.281e-01, val/nll 7.929e-01 (best_acc: 7.275e-01 -> 7.281e-01, test_acc: 7.177e-01, test_nll: 8.104e-01)
[2023-02-06 01:19:52] [Epoch   382/  500] trn/posterior_energy  5.525e+06, trn/neg_log_likelihood  2.675e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.323e-07, val/acc 6.845e-01, val/nll 9.276e-01
[2023-02-06 01:20:05] [Epoch   383/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.756e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.302e-07, val/acc 7.145e-01, val/nll 8.434e-01
[2023-02-06 01:20:17] [Epoch   384/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.750e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.281e-07, val/acc 7.155e-01, val/nll 8.420e-01
[2023-02-06 01:20:29] [Epoch   385/  500] trn/posterior_energy  5.526e+06, trn/neg_log_likelihood  2.728e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.260e-07, val/acc 7.260e-01, val/nll 7.875e-01
[2023-02-06 01:20:41] [Epoch   386/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  2.578e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.239e-07, val/acc 7.021e-01, val/nll 8.699e-01
[2023-02-06 01:20:53] [Epoch   387/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  2.603e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.218e-07, val/acc 7.238e-01, val/nll 7.872e-01
[2023-02-06 01:21:06] [Epoch   388/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.539e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.198e-07, val/acc 7.190e-01, val/nll 8.098e-01
[2023-02-06 01:21:18] [Epoch   389/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.537e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.178e-07, val/acc 7.213e-01, val/nll 8.191e-01
[2023-02-06 01:21:30] [Epoch   390/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  2.595e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.157e-07, val/acc 7.037e-01, val/nll 8.501e-01
[2023-02-06 01:21:42] [Epoch   391/  500] trn/posterior_energy  5.524e+06, trn/neg_log_likelihood  2.613e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.137e-07, val/acc 7.221e-01, val/nll 8.100e-01
[2023-02-06 01:21:55] [Epoch   392/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.480e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.118e-07, val/acc 7.249e-01, val/nll 8.067e-01
[2023-02-06 01:22:09] [Epoch   393/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.465e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.098e-07, val/acc 7.314e-01, val/nll 7.822e-01 (best_acc: 7.281e-01 -> 7.314e-01, test_acc: 7.284e-01, test_nll: 7.901e-01)
[2023-02-06 01:22:21] [Epoch   394/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  2.392e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.078e-07, val/acc 7.025e-01, val/nll 8.946e-01
[2023-02-06 01:22:33] [Epoch   395/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.479e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.059e-07, val/acc 7.171e-01, val/nll 8.169e-01
[2023-02-06 01:22:45] [Epoch   396/  500] trn/posterior_energy  5.523e+06, trn/neg_log_likelihood  2.446e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.040e-07, val/acc 6.939e-01, val/nll 8.996e-01
[2023-02-06 01:22:59] [Epoch   397/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  2.396e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.021e-07, val/acc 7.343e-01, val/nll 7.879e-01 (best_acc: 7.314e-01 -> 7.343e-01, test_acc: 7.210e-01, test_nll: 8.021e-01)
[2023-02-06 01:23:12] [Epoch   398/  500] trn/posterior_energy  5.522e+06, trn/neg_log_likelihood  2.369e+04, trn/neg_log_prior  5.498e+06, trn/lr  1.002e-07, val/acc 7.240e-01, val/nll 8.240e-01
[2023-02-06 01:23:24] [Epoch   399/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  2.303e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.828e-08, val/acc 6.993e-01, val/nll 8.895e-01
[2023-02-06 01:23:36] [Epoch   400/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  2.281e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.642e-08, val/acc 7.158e-01, val/nll 8.354e-01
[2023-02-06 01:23:48] [Epoch   401/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  2.257e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.457e-08, val/acc 7.113e-01, val/nll 8.486e-01
[2023-02-06 01:24:01] [Epoch   402/  500] trn/posterior_energy  5.521e+06, trn/neg_log_likelihood  2.238e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.274e-08, val/acc 7.331e-01, val/nll 7.776e-01
[2023-02-06 01:24:13] [Epoch   403/  500] trn/posterior_energy  5.520e+06, trn/neg_log_likelihood  2.151e+04, trn/neg_log_prior  5.498e+06, trn/lr  9.093e-08, val/acc 7.097e-01, val/nll 8.551e-01
[2023-02-06 01:24:25] [Epoch   404/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  2.129e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.913e-08, val/acc 6.987e-01, val/nll 8.827e-01
[2023-02-06 01:24:37] [Epoch   405/  500] trn/posterior_energy  5.519e+06, trn/neg_log_likelihood  2.125e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.735e-08, val/acc 7.116e-01, val/nll 8.404e-01
[2023-02-06 01:24:51] [Epoch   406/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.999e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.558e-08, val/acc 7.354e-01, val/nll 7.765e-01 (best_acc: 7.343e-01 -> 7.354e-01, test_acc: 7.353e-01, test_nll: 7.674e-01)
[2023-02-06 01:25:03] [Epoch   407/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  2.023e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.383e-08, val/acc 7.149e-01, val/nll 8.473e-01
[2023-02-06 01:25:15] [Epoch   408/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  2.021e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.210e-08, val/acc 7.190e-01, val/nll 8.177e-01
[2023-02-06 01:25:27] [Epoch   409/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.917e+04, trn/neg_log_prior  5.498e+06, trn/lr  8.038e-08, val/acc 7.176e-01, val/nll 8.385e-01
[2023-02-06 01:25:39] [Epoch   410/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.960e+04, trn/neg_log_prior  5.498e+06, trn/lr  7.868e-08, val/acc 7.038e-01, val/nll 9.048e-01
[2023-02-06 01:25:51] [Epoch   411/  500] trn/posterior_energy  5.518e+06, trn/neg_log_likelihood  1.970e+04, trn/neg_log_prior  5.498e+06, trn/lr  7.700e-08, val/acc 7.261e-01, val/nll 8.025e-01
[2023-02-06 01:26:03] [Epoch   412/  500] trn/posterior_energy  5.517e+06, trn/neg_log_likelihood  1.889e+04, trn/neg_log_prior  5.498e+06, trn/lr  7.533e-08, val/acc 7.281e-01, val/nll 8.045e-01
