[2023-02-05 18:54:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 18:54:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-06
- args.optim_momentum    : 0.97
- args.prior_precision   : 10.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000030_mo-0.97_pr-02/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 18:54:06] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 18:54:49] [Epoch     1/  500] trn/posterior_energy  1.155e+06, trn/neg_log_likelihood  9.801e+04, trn/neg_log_prior  1.057e+06, trn/lr  3.000e-06, val/acc 2.312e-01, val/nll 1.994e+00 (best_acc: 0.000e+00 -> 2.312e-01, test_acc: 2.330e-01, test_nll: 1.994e+00)
[2023-02-05 20:19:40] [Epoch   421/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  5.619e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.833e-07, val/acc 8.352e-01, val/nll 6.397e-01
[2023-02-05 20:19:54] [Epoch   422/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  2.849e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.788e-07, val/acc 8.428e-01, val/nll 6.054e-01 (best_acc: 8.396e-01 -> 8.428e-01, test_acc: 8.412e-01, test_nll: 6.233e-01)
[2023-02-05 20:20:06] [Epoch   423/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  4.182e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.744e-07, val/acc 8.424e-01, val/nll 5.763e-01
[2023-02-05 20:20:18] [Epoch   424/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  7.776e+02, trn/neg_log_prior  1.007e+06, trn/lr  1.700e-07, val/acc 8.270e-01, val/nll 6.685e-01
[2023-02-05 20:20:30] [Epoch   425/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  1.060e+03, trn/neg_log_prior  1.008e+06, trn/lr  1.656e-07, val/acc 8.269e-01, val/nll 6.428e-01
[2023-02-05 20:20:42] [Epoch   426/  500] trn/posterior_energy  1.009e+06, trn/neg_log_likelihood  9.837e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.614e-07, val/acc 8.222e-01, val/nll 6.343e-01
[2023-02-05 20:20:54] [Epoch   427/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  7.043e+02, trn/neg_log_prior  1.008e+06, trn/lr  1.571e-07, val/acc 8.331e-01, val/nll 6.691e-01
[2023-02-05 20:21:08] [Epoch   428/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  3.755e+02, trn/neg_log_prior  1.007e+06, trn/lr  1.530e-07, val/acc 8.456e-01, val/nll 6.252e-01 (best_acc: 8.428e-01 -> 8.456e-01, test_acc: 8.432e-01, test_nll: 6.232e-01)
[2023-02-05 20:21:21] [Epoch   429/  500] trn/posterior_energy  1.008e+06, trn/neg_log_likelihood  2.910e+02, trn/neg_log_prior  1.007e+06, trn/lr  1.488e-07, val/acc 8.475e-01, val/nll 6.275e-01 (best_acc: 8.456e-01 -> 8.475e-01, test_acc: 8.422e-01, test_nll: 6.415e-01)
[2023-02-05 20:21:33] [Epoch   430/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  1.077e+02, trn/neg_log_prior  1.007e+06, trn/lr  1.448e-07, val/acc 8.445e-01, val/nll 6.628e-01
[2023-02-05 20:21:47] [Epoch   431/  500] trn/posterior_energy  1.007e+06, trn/neg_log_likelihood  2.653e+01, trn/neg_log_prior  1.007e+06, trn/lr  1.408e-07, val/acc 8.583e-01, val/nll 6.030e-01 (best_acc: 8.475e-01 -> 8.583e-01, test_acc: 8.606e-01, test_nll: 5.976e-01)
[2023-02-05 20:22:01] [Epoch   432/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  1.902e+01, trn/neg_log_prior  1.006e+06, trn/lr  1.368e-07, val/acc 8.592e-01, val/nll 5.924e-01 (best_acc: 8.583e-01 -> 8.592e-01, test_acc: 8.614e-01, test_nll: 5.888e-01)
[2023-02-05 20:22:15] [Epoch   433/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  2.001e+01, trn/neg_log_prior  1.006e+06, trn/lr  1.329e-07, val/acc 8.597e-01, val/nll 5.897e-01 (best_acc: 8.592e-01 -> 8.597e-01, test_acc: 8.626e-01, test_nll: 5.882e-01)
[2023-02-05 20:22:29] [Epoch   434/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  2.100e+01, trn/neg_log_prior  1.006e+06, trn/lr  1.290e-07, val/acc 8.602e-01, val/nll 5.883e-01 (best_acc: 8.597e-01 -> 8.602e-01, test_acc: 8.620e-01, test_nll: 5.889e-01)
[2023-02-05 20:22:41] [Epoch   435/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  2.140e+01, trn/neg_log_prior  1.006e+06, trn/lr  1.253e-07, val/acc 8.592e-01, val/nll 5.914e-01
[2023-02-05 20:22:53] [Epoch   436/  500] trn/posterior_energy  1.006e+06, trn/neg_log_likelihood  2.136e+01, trn/neg_log_prior  1.006e+06, trn/lr  1.215e-07, val/acc 8.588e-01, val/nll 5.947e-01
[2023-02-05 20:23:05] [Epoch   437/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  2.060e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.178e-07, val/acc 8.575e-01, val/nll 6.037e-01
[2023-02-05 20:23:17] [Epoch   438/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  1.967e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.142e-07, val/acc 8.583e-01, val/nll 6.055e-01
[2023-02-05 20:23:29] [Epoch   439/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  1.882e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.106e-07, val/acc 8.588e-01, val/nll 6.073e-01
[2023-02-05 20:23:41] [Epoch   440/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  1.822e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.071e-07, val/acc 8.561e-01, val/nll 6.162e-01
[2023-02-05 20:23:52] [Epoch   441/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  1.779e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.036e-07, val/acc 8.565e-01, val/nll 6.172e-01
[2023-02-05 20:24:04] [Epoch   442/  500] trn/posterior_energy  1.005e+06, trn/neg_log_likelihood  1.788e+01, trn/neg_log_prior  1.005e+06, trn/lr  1.002e-07, val/acc 8.543e-01, val/nll 6.224e-01
[2023-02-05 20:24:16] [Epoch   443/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  1.804e+01, trn/neg_log_prior  1.004e+06, trn/lr  9.684e-08, val/acc 8.554e-01, val/nll 6.216e-01
[2023-02-05 20:24:28] [Epoch   444/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  1.833e+01, trn/neg_log_prior  1.004e+06, trn/lr  9.354e-08, val/acc 8.562e-01, val/nll 6.194e-01
[2023-02-05 20:24:40] [Epoch   445/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  1.900e+01, trn/neg_log_prior  1.004e+06, trn/lr  9.029e-08, val/acc 8.544e-01, val/nll 6.252e-01
[2023-02-05 20:24:52] [Epoch   446/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  1.954e+01, trn/neg_log_prior  1.004e+06, trn/lr  8.709e-08, val/acc 8.545e-01, val/nll 6.294e-01
[2023-02-05 20:25:04] [Epoch   447/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.022e+01, trn/neg_log_prior  1.004e+06, trn/lr  8.396e-08, val/acc 8.556e-01, val/nll 6.322e-01
[2023-02-05 20:25:16] [Epoch   448/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.097e+01, trn/neg_log_prior  1.004e+06, trn/lr  8.088e-08, val/acc 8.544e-01, val/nll 6.403e-01
[2023-02-05 20:25:29] [Epoch   449/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.169e+01, trn/neg_log_prior  1.004e+06, trn/lr  7.785e-08, val/acc 8.531e-01, val/nll 6.348e-01
[2023-02-05 20:25:41] [Epoch   450/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.257e+01, trn/neg_log_prior  1.004e+06, trn/lr  7.488e-08, val/acc 8.541e-01, val/nll 6.389e-01
[2023-02-05 20:25:53] [Epoch   451/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.344e+01, trn/neg_log_prior  1.004e+06, trn/lr  7.197e-08, val/acc 8.523e-01, val/nll 6.451e-01
[2023-02-05 20:26:05] [Epoch   452/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.431e+01, trn/neg_log_prior  1.004e+06, trn/lr  6.911e-08, val/acc 8.523e-01, val/nll 6.460e-01
[2023-02-05 20:26:17] [Epoch   453/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.524e+01, trn/neg_log_prior  1.004e+06, trn/lr  6.632e-08, val/acc 8.523e-01, val/nll 6.522e-01
[2023-02-05 20:26:30] [Epoch   454/  500] trn/posterior_energy  1.004e+06, trn/neg_log_likelihood  2.601e+01, trn/neg_log_prior  1.004e+06, trn/lr  6.357e-08, val/acc 8.523e-01, val/nll 6.560e-01
[2023-02-05 20:26:42] [Epoch   455/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  2.687e+01, trn/neg_log_prior  1.003e+06, trn/lr  6.089e-08, val/acc 8.513e-01, val/nll 6.575e-01
[2023-02-05 20:26:54] [Epoch   456/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  2.779e+01, trn/neg_log_prior  1.003e+06, trn/lr  5.826e-08, val/acc 8.518e-01, val/nll 6.631e-01
[2023-02-05 20:27:06] [Epoch   457/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  2.853e+01, trn/neg_log_prior  1.003e+06, trn/lr  5.568e-08, val/acc 8.497e-01, val/nll 6.682e-01
[2023-02-05 20:27:18] [Epoch   458/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  2.935e+01, trn/neg_log_prior  1.003e+06, trn/lr  5.317e-08, val/acc 8.521e-01, val/nll 6.712e-01
[2023-02-05 20:27:30] [Epoch   459/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.008e+01, trn/neg_log_prior  1.003e+06, trn/lr  5.071e-08, val/acc 8.499e-01, val/nll 6.714e-01
[2023-02-05 20:27:42] [Epoch   460/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.077e+01, trn/neg_log_prior  1.003e+06, trn/lr  4.831e-08, val/acc 8.503e-01, val/nll 6.746e-01
[2023-02-05 20:27:54] [Epoch   461/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.138e+01, trn/neg_log_prior  1.003e+06, trn/lr  4.597e-08, val/acc 8.488e-01, val/nll 6.884e-01
[2023-02-05 20:28:06] [Epoch   462/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.202e+01, trn/neg_log_prior  1.003e+06, trn/lr  4.368e-08, val/acc 8.512e-01, val/nll 6.962e-01
[2023-02-05 20:28:18] [Epoch   463/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.262e+01, trn/neg_log_prior  1.003e+06, trn/lr  4.145e-08, val/acc 8.487e-01, val/nll 6.884e-01
[2023-02-05 20:28:30] [Epoch   464/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.328e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.928e-08, val/acc 8.491e-01, val/nll 6.931e-01
[2023-02-05 20:28:43] [Epoch   465/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.366e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.716e-08, val/acc 8.500e-01, val/nll 6.867e-01
[2023-02-05 20:28:55] [Epoch   466/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.416e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.511e-08, val/acc 8.489e-01, val/nll 6.962e-01
[2023-02-05 20:29:07] [Epoch   467/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.478e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.311e-08, val/acc 8.487e-01, val/nll 6.961e-01
[2023-02-05 20:29:19] [Epoch   468/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.515e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.117e-08, val/acc 8.478e-01, val/nll 6.998e-01
[2023-02-05 20:29:31] [Epoch   469/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.555e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.929e-08, val/acc 8.485e-01, val/nll 6.994e-01
[2023-02-05 20:29:43] [Epoch   470/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.595e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.746e-08, val/acc 8.501e-01, val/nll 7.002e-01
[2023-02-05 20:29:55] [Epoch   471/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.625e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.570e-08, val/acc 8.485e-01, val/nll 7.053e-01
[2023-02-05 20:30:07] [Epoch   472/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.654e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.399e-08, val/acc 8.498e-01, val/nll 7.051e-01
[2023-02-05 20:30:19] [Epoch   473/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.683e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.234e-08, val/acc 8.508e-01, val/nll 7.005e-01
[2023-02-05 20:30:32] [Epoch   474/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.712e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.075e-08, val/acc 8.482e-01, val/nll 7.129e-01
[2023-02-05 20:30:44] [Epoch   475/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.738e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.922e-08, val/acc 8.488e-01, val/nll 7.083e-01
[2023-02-05 20:30:55] [Epoch   476/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.762e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.774e-08, val/acc 8.500e-01, val/nll 7.111e-01
[2023-02-05 20:31:08] [Epoch   477/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.775e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.633e-08, val/acc 8.481e-01, val/nll 7.088e-01
[2023-02-05 20:31:20] [Epoch   478/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.794e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.497e-08, val/acc 8.482e-01, val/nll 7.150e-01
[2023-02-05 20:31:32] [Epoch   479/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.820e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.367e-08, val/acc 8.494e-01, val/nll 7.126e-01
[2023-02-05 20:31:44] [Epoch   480/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.838e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.243e-08, val/acc 8.487e-01, val/nll 7.156e-01
[2023-02-05 20:31:56] [Epoch   481/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.847e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.125e-08, val/acc 8.480e-01, val/nll 7.150e-01
[2023-02-05 20:32:08] [Epoch   482/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.853e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.013e-08, val/acc 8.488e-01, val/nll 7.144e-01
[2023-02-05 20:32:21] [Epoch   483/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.855e+01, trn/neg_log_prior  1.003e+06, trn/lr  9.062e-09, val/acc 8.486e-01, val/nll 7.177e-01
[2023-02-05 20:32:33] [Epoch   484/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.867e+01, trn/neg_log_prior  1.003e+06, trn/lr  8.057e-09, val/acc 8.490e-01, val/nll 7.176e-01
[2023-02-05 20:32:45] [Epoch   485/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.877e+01, trn/neg_log_prior  1.003e+06, trn/lr  7.111e-09, val/acc 8.486e-01, val/nll 7.167e-01
[2023-02-05 20:32:57] [Epoch   486/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.886e+01, trn/neg_log_prior  1.003e+06, trn/lr  6.224e-09, val/acc 8.473e-01, val/nll 7.179e-01
[2023-02-05 20:33:09] [Epoch   487/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.898e+01, trn/neg_log_prior  1.003e+06, trn/lr  5.396e-09, val/acc 8.483e-01, val/nll 7.163e-01
[2023-02-05 20:33:21] [Epoch   488/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.904e+01, trn/neg_log_prior  1.003e+06, trn/lr  4.627e-09, val/acc 8.486e-01, val/nll 7.194e-01
[2023-02-05 20:33:33] [Epoch   489/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.908e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.917e-09, val/acc 8.487e-01, val/nll 7.186e-01
[2023-02-05 20:33:45] [Epoch   490/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.914e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.266e-09, val/acc 8.485e-01, val/nll 7.194e-01
[2023-02-05 20:33:57] [Epoch   491/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.918e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.674e-09, val/acc 8.480e-01, val/nll 7.206e-01
[2023-02-05 20:34:09] [Epoch   492/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.917e+01, trn/neg_log_prior  1.003e+06, trn/lr  2.142e-09, val/acc 8.487e-01, val/nll 7.200e-01
[2023-02-05 20:34:20] [Epoch   493/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.917e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.668e-09, val/acc 8.485e-01, val/nll 7.193e-01
[2023-02-05 20:34:32] [Epoch   494/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.920e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.254e-09, val/acc 8.485e-01, val/nll 7.200e-01
[2023-02-05 20:34:44] [Epoch   495/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.922e+01, trn/neg_log_prior  1.003e+06, trn/lr  8.983e-10, val/acc 8.483e-01, val/nll 7.193e-01
[2023-02-05 20:34:56] [Epoch   496/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.923e+01, trn/neg_log_prior  1.003e+06, trn/lr  6.023e-10, val/acc 8.489e-01, val/nll 7.196e-01
[2023-02-05 20:35:08] [Epoch   497/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.925e+01, trn/neg_log_prior  1.003e+06, trn/lr  3.654e-10, val/acc 8.481e-01, val/nll 7.196e-01
[2023-02-05 20:35:21] [Epoch   498/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.924e+01, trn/neg_log_prior  1.003e+06, trn/lr  1.877e-10, val/acc 8.487e-01, val/nll 7.197e-01
[2023-02-05 20:35:32] [Epoch   499/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.924e+01, trn/neg_log_prior  1.003e+06, trn/lr  6.917e-11, val/acc 8.485e-01, val/nll 7.198e-01
[2023-02-05 20:35:45] [Epoch   500/  500] trn/posterior_energy  1.003e+06, trn/neg_log_likelihood  3.923e+01, trn/neg_log_prior  1.003e+06, trn/lr  9.896e-12, val/acc 8.486e-01, val/nll 7.197e-01
