[2023-02-05 12:00:01] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 12:00:01] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 1e-07
- args.optim_momentum    : 0.9
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000001_mo-0.90_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 12:00:16] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 12:00:59] [Epoch     1/  500] trn/posterior_energy  4.253e+06, trn/neg_log_likelihood  8.102e+04, trn/neg_log_prior  4.172e+06, trn/lr  1.000e-07, val/acc 3.748e-01, val/nll 1.680e+00 (best_acc: 0.000e+00 -> 3.748e-01, test_acc: 3.744e-01, test_nll: 1.680e+00)
[2023-02-05 13:25:38] [Epoch   414/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.205e-09, val/acc 8.519e-01, val/nll 7.468e-01
[2023-02-05 13:25:50] [Epoch   415/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.043e-09, val/acc 8.517e-01, val/nll 7.466e-01
[2023-02-05 13:26:02] [Epoch   416/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.883e-09, val/acc 8.514e-01, val/nll 7.467e-01
[2023-02-05 13:26:15] [Epoch   417/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.725e-09, val/acc 8.515e-01, val/nll 7.461e-01
[2023-02-05 13:26:27] [Epoch   418/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.569e-09, val/acc 8.514e-01, val/nll 7.467e-01
[2023-02-05 13:26:39] [Epoch   419/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.414e-09, val/acc 8.519e-01, val/nll 7.464e-01
[2023-02-05 13:26:51] [Epoch   420/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.261e-09, val/acc 8.518e-01, val/nll 7.468e-01
[2023-02-05 13:27:03] [Epoch   421/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.109e-09, val/acc 8.519e-01, val/nll 7.465e-01
[2023-02-05 13:27:16] [Epoch   422/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.960e-09, val/acc 8.518e-01, val/nll 7.465e-01
[2023-02-05 13:27:28] [Epoch   423/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.812e-09, val/acc 8.515e-01, val/nll 7.464e-01
[2023-02-05 13:27:40] [Epoch   424/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.666e-09, val/acc 8.517e-01, val/nll 7.466e-01
[2023-02-05 13:27:52] [Epoch   425/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.521e-09, val/acc 8.514e-01, val/nll 7.468e-01
[2023-02-05 13:28:04] [Epoch   426/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.379e-09, val/acc 8.511e-01, val/nll 7.467e-01
[2023-02-05 13:28:16] [Epoch   427/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.238e-09, val/acc 8.512e-01, val/nll 7.467e-01
[2023-02-05 13:28:28] [Epoch   428/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.099e-09, val/acc 8.514e-01, val/nll 7.464e-01
[2023-02-05 13:28:41] [Epoch   429/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.961e-09, val/acc 8.512e-01, val/nll 7.464e-01
[2023-02-05 13:28:53] [Epoch   430/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.826e-09, val/acc 8.512e-01, val/nll 7.466e-01
[2023-02-05 13:29:05] [Epoch   431/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.692e-09, val/acc 8.510e-01, val/nll 7.467e-01
[2023-02-05 13:29:17] [Epoch   432/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.560e-09, val/acc 8.513e-01, val/nll 7.469e-01
[2023-02-05 13:29:29] [Epoch   433/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.430e-09, val/acc 8.510e-01, val/nll 7.468e-01
[2023-02-05 13:29:42] [Epoch   434/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.302e-09, val/acc 8.511e-01, val/nll 7.467e-01
[2023-02-05 13:29:54] [Epoch   435/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.915e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.175e-09, val/acc 8.510e-01, val/nll 7.469e-01
[2023-02-05 13:30:06] [Epoch   436/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.050e-09, val/acc 8.510e-01, val/nll 7.470e-01
[2023-02-05 13:30:19] [Epoch   437/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.927e-09, val/acc 8.512e-01, val/nll 7.468e-01
[2023-02-05 13:30:31] [Epoch   438/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.806e-09, val/acc 8.510e-01, val/nll 7.469e-01
[2023-02-05 13:30:43] [Epoch   439/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.687e-09, val/acc 8.510e-01, val/nll 7.472e-01
[2023-02-05 13:30:56] [Epoch   440/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.569e-09, val/acc 8.511e-01, val/nll 7.471e-01
[2023-02-05 13:31:08] [Epoch   441/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.454e-09, val/acc 8.511e-01, val/nll 7.473e-01
[2023-02-05 13:31:20] [Epoch   442/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.340e-09, val/acc 8.510e-01, val/nll 7.473e-01
[2023-02-05 13:31:33] [Epoch   443/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.228e-09, val/acc 8.510e-01, val/nll 7.475e-01
[2023-02-05 13:31:45] [Epoch   444/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.118e-09, val/acc 8.510e-01, val/nll 7.473e-01
[2023-02-05 13:31:57] [Epoch   445/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.010e-09, val/acc 8.512e-01, val/nll 7.471e-01
[2023-02-05 13:32:09] [Epoch   446/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.903e-09, val/acc 8.509e-01, val/nll 7.472e-01
[2023-02-05 13:32:21] [Epoch   447/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.799e-09, val/acc 8.510e-01, val/nll 7.476e-01
[2023-02-05 13:32:33] [Epoch   448/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.696e-09, val/acc 8.510e-01, val/nll 7.479e-01
[2023-02-05 13:32:46] [Epoch   449/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.595e-09, val/acc 8.510e-01, val/nll 7.478e-01
[2023-02-05 13:32:58] [Epoch   450/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.496e-09, val/acc 8.517e-01, val/nll 7.479e-01
[2023-02-05 13:33:10] [Epoch   451/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.399e-09, val/acc 8.520e-01, val/nll 7.476e-01
[2023-02-05 13:33:22] [Epoch   452/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.304e-09, val/acc 8.521e-01, val/nll 7.478e-01
[2023-02-05 13:33:34] [Epoch   453/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.211e-09, val/acc 8.517e-01, val/nll 7.476e-01
[2023-02-05 13:33:47] [Epoch   454/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.119e-09, val/acc 8.514e-01, val/nll 7.479e-01
[2023-02-05 13:33:59] [Epoch   455/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.030e-09, val/acc 8.512e-01, val/nll 7.479e-01
[2023-02-05 13:34:11] [Epoch   456/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.942e-09, val/acc 8.515e-01, val/nll 7.481e-01
[2023-02-05 13:34:23] [Epoch   457/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.856e-09, val/acc 8.514e-01, val/nll 7.482e-01
[2023-02-05 13:34:35] [Epoch   458/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.772e-09, val/acc 8.517e-01, val/nll 7.482e-01
[2023-02-05 13:34:47] [Epoch   459/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.690e-09, val/acc 8.513e-01, val/nll 7.483e-01
[2023-02-05 13:34:59] [Epoch   460/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.610e-09, val/acc 8.510e-01, val/nll 7.481e-01
[2023-02-05 13:35:11] [Epoch   461/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.532e-09, val/acc 8.513e-01, val/nll 7.484e-01
[2023-02-05 13:35:23] [Epoch   462/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.456e-09, val/acc 8.519e-01, val/nll 7.482e-01
[2023-02-05 13:35:36] [Epoch   463/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.382e-09, val/acc 8.513e-01, val/nll 7.482e-01
[2023-02-05 13:35:48] [Epoch   464/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.309e-09, val/acc 8.514e-01, val/nll 7.484e-01
[2023-02-05 13:36:00] [Epoch   465/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.239e-09, val/acc 8.515e-01, val/nll 7.484e-01
[2023-02-05 13:36:12] [Epoch   466/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.170e-09, val/acc 8.519e-01, val/nll 7.485e-01
[2023-02-05 13:36:24] [Epoch   467/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.104e-09, val/acc 8.518e-01, val/nll 7.486e-01
[2023-02-05 13:36:36] [Epoch   468/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.039e-09, val/acc 8.513e-01, val/nll 7.485e-01
[2023-02-05 13:36:49] [Epoch   469/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.763e-10, val/acc 8.517e-01, val/nll 7.487e-01
[2023-02-05 13:37:01] [Epoch   470/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.154e-10, val/acc 8.514e-01, val/nll 7.486e-01
[2023-02-05 13:37:13] [Epoch   471/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.566e-10, val/acc 8.514e-01, val/nll 7.487e-01
[2023-02-05 13:37:25] [Epoch   472/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.997e-10, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:37:37] [Epoch   473/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.447e-10, val/acc 8.512e-01, val/nll 7.488e-01
[2023-02-05 13:37:50] [Epoch   474/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.916e-10, val/acc 8.512e-01, val/nll 7.488e-01
[2023-02-05 13:38:02] [Epoch   475/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.405e-10, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:38:15] [Epoch   476/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.914e-10, val/acc 8.514e-01, val/nll 7.485e-01
[2023-02-05 13:38:27] [Epoch   477/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.442e-10, val/acc 8.514e-01, val/nll 7.487e-01
[2023-02-05 13:38:39] [Epoch   478/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.914e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.989e-10, val/acc 8.518e-01, val/nll 7.487e-01
[2023-02-05 13:38:51] [Epoch   479/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.556e-10, val/acc 8.518e-01, val/nll 7.487e-01
[2023-02-05 13:39:03] [Epoch   480/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.143e-10, val/acc 8.518e-01, val/nll 7.488e-01
[2023-02-05 13:39:16] [Epoch   481/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.749e-10, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:39:28] [Epoch   482/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.375e-10, val/acc 8.514e-01, val/nll 7.487e-01
[2023-02-05 13:39:40] [Epoch   483/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.021e-10, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:39:52] [Epoch   484/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.686e-10, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:40:05] [Epoch   485/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.370e-10, val/acc 8.512e-01, val/nll 7.487e-01
[2023-02-05 13:40:17] [Epoch   486/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.075e-10, val/acc 8.517e-01, val/nll 7.488e-01
[2023-02-05 13:40:29] [Epoch   487/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.799e-10, val/acc 8.511e-01, val/nll 7.489e-01
[2023-02-05 13:40:41] [Epoch   488/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.542e-10, val/acc 8.512e-01, val/nll 7.486e-01
[2023-02-05 13:40:53] [Epoch   489/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.306e-10, val/acc 8.511e-01, val/nll 7.487e-01
[2023-02-05 13:41:05] [Epoch   490/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.089e-10, val/acc 8.512e-01, val/nll 7.487e-01
[2023-02-05 13:41:18] [Epoch   491/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.915e-11, val/acc 8.511e-01, val/nll 7.487e-01
[2023-02-05 13:41:30] [Epoch   492/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.139e-11, val/acc 8.513e-01, val/nll 7.487e-01
[2023-02-05 13:41:42] [Epoch   493/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.560e-11, val/acc 8.511e-01, val/nll 7.488e-01
[2023-02-05 13:41:54] [Epoch   494/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.179e-11, val/acc 8.513e-01, val/nll 7.489e-01
[2023-02-05 13:42:06] [Epoch   495/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.994e-11, val/acc 8.513e-01, val/nll 7.489e-01
[2023-02-05 13:42:18] [Epoch   496/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.008e-11, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:42:30] [Epoch   497/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.218e-11, val/acc 8.512e-01, val/nll 7.488e-01
[2023-02-05 13:42:43] [Epoch   498/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.255e-12, val/acc 8.511e-01, val/nll 7.488e-01
[2023-02-05 13:42:55] [Epoch   499/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.306e-12, val/acc 8.513e-01, val/nll 7.488e-01
[2023-02-05 13:43:07] [Epoch   500/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.913e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.299e-13, val/acc 8.513e-01, val/nll 7.488e-01
