[2023-02-05 21:59:38] Environments:
------------  ------------------------------------------------------------
sys.platform  linux
Python        3.8.10 (default, Nov 14 2022, 12:59:47) [GCC 9.4.0]
JAX           0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jax
jaxlib        0.4.2 @/home/giung/.local/lib/python3.8/site-packages/jaxlib
Flax          0.6.4 @/home/giung/.local/lib/python3.8/site-packages/flax
Optax         0.1.4 @/home/giung/.local/lib/python3.8/site-packages/optax
------------  ------------------------------------------------------------

[2023-02-05 21:59:38] Command line arguments:
- args.data_root         : ./data/
- args.data_name         : CIFAR10_x32
- args.data_augmentation : none
- args.data_proportional : 1.0
- args.model_depth       : 20
- args.model_width       : 4
- args.model_style       : FRN-Swish
- args.optim_bs          : 80
- args.optim_ne          : 500
- args.optim_lr          : 3e-07
- args.optim_momentum    : 0.97
- args.prior_precision   : 40.0
- args.save              : /home/giung/giung2-dev/projects/bnn-sgmcmc/save/CIFAR10_x32/R20x4-FRN-Swish/SGDM/bs-0080_ne-0500_lr-0.0000003_mo-0.97_pr-04/42
- args.seed              : 42
- args.precision         : fp32

[2023-02-05 21:59:43] Multiple local devices are detected:
[TpuDevice(id=0, process_index=0, coords=(0,0,0), core_on_chip=0), TpuDevice(id=1, process_index=0, coords=(0,0,0), core_on_chip=1), TpuDevice(id=2, process_index=0, coords=(1,0,0), core_on_chip=0), TpuDevice(id=3, process_index=0, coords=(1,0,0), core_on_chip=1), TpuDevice(id=4, process_index=0, coords=(0,1,0), core_on_chip=0), TpuDevice(id=5, process_index=0, coords=(0,1,0), core_on_chip=1), TpuDevice(id=6, process_index=0, coords=(1,1,0), core_on_chip=0), TpuDevice(id=7, process_index=0, coords=(1,1,0), core_on_chip=1)]

[2023-02-05 22:00:26] [Epoch     1/  500] trn/posterior_energy  4.226e+06, trn/neg_log_likelihood  8.086e+04, trn/neg_log_prior  4.145e+06, trn/lr  3.000e-07, val/acc 4.091e-01, val/nll 1.581e+00 (best_acc: 0.000e+00 -> 4.091e-01, test_acc: 4.145e-01, test_nll: 1.574e+00)
[2023-02-05 23:26:34] [Epoch   423/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  2.927e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.744e-08, val/acc 8.365e-01, val/nll 6.795e-01
[2023-02-05 23:26:46] [Epoch   424/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  5.101e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.700e-08, val/acc 8.566e-01, val/nll 6.061e-01
[2023-02-05 23:26:58] [Epoch   425/  500] trn/posterior_energy  3.993e+06, trn/neg_log_likelihood  3.815e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.656e-08, val/acc 8.546e-01, val/nll 6.237e-01
[2023-02-05 23:27:10] [Epoch   426/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  2.462e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.614e-08, val/acc 8.531e-01, val/nll 6.441e-01
[2023-02-05 23:27:22] [Epoch   427/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  2.464e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.571e-08, val/acc 8.592e-01, val/nll 6.299e-01
[2023-02-05 23:27:36] [Epoch   428/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.773e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.530e-08, val/acc 8.655e-01, val/nll 6.232e-01 (best_acc: 8.625e-01 -> 8.655e-01, test_acc: 8.641e-01, test_nll: 6.479e-01)
[2023-02-05 23:27:50] [Epoch   429/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.415e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.488e-08, val/acc 8.666e-01, val/nll 6.182e-01 (best_acc: 8.655e-01 -> 8.666e-01, test_acc: 8.648e-01, test_nll: 6.508e-01)
[2023-02-05 23:28:04] [Epoch   430/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.378e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.448e-08, val/acc 8.695e-01, val/nll 6.145e-01 (best_acc: 8.666e-01 -> 8.695e-01, test_acc: 8.649e-01, test_nll: 6.514e-01)
[2023-02-05 23:28:18] [Epoch   431/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.396e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.408e-08, val/acc 8.702e-01, val/nll 6.144e-01 (best_acc: 8.695e-01 -> 8.702e-01, test_acc: 8.657e-01, test_nll: 6.505e-01)
[2023-02-05 23:28:30] [Epoch   432/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.419e+02, trn/neg_log_prior  3.992e+06, trn/lr  1.368e-08, val/acc 8.692e-01, val/nll 6.150e-01
[2023-02-05 23:28:42] [Epoch   433/  500] trn/posterior_energy  3.992e+06, trn/neg_log_likelihood  1.442e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.329e-08, val/acc 8.702e-01, val/nll 6.154e-01
[2023-02-05 23:28:56] [Epoch   434/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.465e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.290e-08, val/acc 8.704e-01, val/nll 6.162e-01 (best_acc: 8.702e-01 -> 8.704e-01, test_acc: 8.675e-01, test_nll: 6.492e-01)
[2023-02-05 23:29:08] [Epoch   435/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.486e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.253e-08, val/acc 8.702e-01, val/nll 6.165e-01
[2023-02-05 23:29:20] [Epoch   436/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.504e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.215e-08, val/acc 8.704e-01, val/nll 6.176e-01
[2023-02-05 23:29:32] [Epoch   437/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.521e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.178e-08, val/acc 8.701e-01, val/nll 6.188e-01
[2023-02-05 23:29:45] [Epoch   438/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.533e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.142e-08, val/acc 8.699e-01, val/nll 6.195e-01
[2023-02-05 23:29:57] [Epoch   439/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.548e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.106e-08, val/acc 8.695e-01, val/nll 6.214e-01
[2023-02-05 23:30:09] [Epoch   440/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.559e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.071e-08, val/acc 8.692e-01, val/nll 6.223e-01
[2023-02-05 23:30:20] [Epoch   441/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.570e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.036e-08, val/acc 8.695e-01, val/nll 6.231e-01
[2023-02-05 23:30:33] [Epoch   442/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.576e+02, trn/neg_log_prior  3.991e+06, trn/lr  1.002e-08, val/acc 8.697e-01, val/nll 6.244e-01
[2023-02-05 23:30:45] [Epoch   443/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.583e+02, trn/neg_log_prior  3.991e+06, trn/lr  9.684e-09, val/acc 8.692e-01, val/nll 6.254e-01
[2023-02-05 23:30:56] [Epoch   444/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.591e+02, trn/neg_log_prior  3.991e+06, trn/lr  9.354e-09, val/acc 8.695e-01, val/nll 6.263e-01
[2023-02-05 23:31:08] [Epoch   445/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.595e+02, trn/neg_log_prior  3.991e+06, trn/lr  9.029e-09, val/acc 8.696e-01, val/nll 6.270e-01
[2023-02-05 23:31:20] [Epoch   446/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.601e+02, trn/neg_log_prior  3.991e+06, trn/lr  8.709e-09, val/acc 8.692e-01, val/nll 6.276e-01
[2023-02-05 23:31:32] [Epoch   447/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.606e+02, trn/neg_log_prior  3.991e+06, trn/lr  8.396e-09, val/acc 8.692e-01, val/nll 6.286e-01
[2023-02-05 23:31:44] [Epoch   448/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.609e+02, trn/neg_log_prior  3.991e+06, trn/lr  8.088e-09, val/acc 8.694e-01, val/nll 6.292e-01
[2023-02-05 23:31:56] [Epoch   449/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.614e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.785e-09, val/acc 8.685e-01, val/nll 6.300e-01
[2023-02-05 23:32:09] [Epoch   450/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.617e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.488e-09, val/acc 8.685e-01, val/nll 6.309e-01
[2023-02-05 23:32:21] [Epoch   451/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.619e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.197e-09, val/acc 8.683e-01, val/nll 6.311e-01
[2023-02-05 23:32:32] [Epoch   452/  500] trn/posterior_energy  3.991e+06, trn/neg_log_likelihood  1.622e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.911e-09, val/acc 8.690e-01, val/nll 6.319e-01
[2023-02-05 23:32:45] [Epoch   453/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.623e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.632e-09, val/acc 8.684e-01, val/nll 6.327e-01
[2023-02-05 23:32:57] [Epoch   454/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.625e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.357e-09, val/acc 8.685e-01, val/nll 6.331e-01
[2023-02-05 23:33:09] [Epoch   455/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.626e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.089e-09, val/acc 8.685e-01, val/nll 6.334e-01
[2023-02-05 23:33:21] [Epoch   456/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.628e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.826e-09, val/acc 8.677e-01, val/nll 6.337e-01
[2023-02-05 23:33:33] [Epoch   457/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.629e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.568e-09, val/acc 8.677e-01, val/nll 6.344e-01
[2023-02-05 23:33:45] [Epoch   458/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.631e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.317e-09, val/acc 8.677e-01, val/nll 6.351e-01
[2023-02-05 23:33:57] [Epoch   459/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.631e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.071e-09, val/acc 8.678e-01, val/nll 6.352e-01
[2023-02-05 23:34:09] [Epoch   460/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.632e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.831e-09, val/acc 8.683e-01, val/nll 6.358e-01
[2023-02-05 23:34:22] [Epoch   461/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.597e-09, val/acc 8.679e-01, val/nll 6.361e-01
[2023-02-05 23:34:34] [Epoch   462/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.632e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.368e-09, val/acc 8.681e-01, val/nll 6.362e-01
[2023-02-05 23:34:45] [Epoch   463/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.632e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.145e-09, val/acc 8.678e-01, val/nll 6.369e-01
[2023-02-05 23:34:58] [Epoch   464/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.928e-09, val/acc 8.677e-01, val/nll 6.369e-01
[2023-02-05 23:35:10] [Epoch   465/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.716e-09, val/acc 8.677e-01, val/nll 6.375e-01
[2023-02-05 23:35:22] [Epoch   466/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.511e-09, val/acc 8.679e-01, val/nll 6.377e-01
[2023-02-05 23:35:34] [Epoch   467/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.311e-09, val/acc 8.680e-01, val/nll 6.378e-01
[2023-02-05 23:35:46] [Epoch   468/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.633e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.117e-09, val/acc 8.675e-01, val/nll 6.383e-01
[2023-02-05 23:35:59] [Epoch   469/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.634e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.929e-09, val/acc 8.678e-01, val/nll 6.384e-01
[2023-02-05 23:36:11] [Epoch   470/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.635e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.746e-09, val/acc 8.680e-01, val/nll 6.384e-01
[2023-02-05 23:36:23] [Epoch   471/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.636e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.570e-09, val/acc 8.680e-01, val/nll 6.389e-01
[2023-02-05 23:36:35] [Epoch   472/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.399e-09, val/acc 8.679e-01, val/nll 6.388e-01
[2023-02-05 23:36:47] [Epoch   473/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.234e-09, val/acc 8.683e-01, val/nll 6.390e-01
[2023-02-05 23:37:00] [Epoch   474/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.075e-09, val/acc 8.683e-01, val/nll 6.391e-01
[2023-02-05 23:37:12] [Epoch   475/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.922e-09, val/acc 8.680e-01, val/nll 6.392e-01
[2023-02-05 23:37:24] [Epoch   476/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.774e-09, val/acc 8.681e-01, val/nll 6.394e-01
[2023-02-05 23:37:36] [Epoch   477/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.633e-09, val/acc 8.679e-01, val/nll 6.394e-01
[2023-02-05 23:37:48] [Epoch   478/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.497e-09, val/acc 8.680e-01, val/nll 6.396e-01
[2023-02-05 23:38:00] [Epoch   479/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.367e-09, val/acc 8.678e-01, val/nll 6.400e-01
[2023-02-05 23:38:12] [Epoch   480/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.641e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.243e-09, val/acc 8.677e-01, val/nll 6.402e-01
[2023-02-05 23:38:24] [Epoch   481/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.641e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.125e-09, val/acc 8.680e-01, val/nll 6.399e-01
[2023-02-05 23:38:36] [Epoch   482/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.013e-09, val/acc 8.678e-01, val/nll 6.396e-01
[2023-02-05 23:38:48] [Epoch   483/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.062e-10, val/acc 8.681e-01, val/nll 6.400e-01
[2023-02-05 23:39:00] [Epoch   484/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.057e-10, val/acc 8.676e-01, val/nll 6.400e-01
[2023-02-05 23:39:12] [Epoch   485/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  7.111e-10, val/acc 8.679e-01, val/nll 6.401e-01
[2023-02-05 23:39:24] [Epoch   486/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.224e-10, val/acc 8.677e-01, val/nll 6.402e-01
[2023-02-05 23:39:37] [Epoch   487/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.640e+02, trn/neg_log_prior  3.990e+06, trn/lr  5.396e-10, val/acc 8.675e-01, val/nll 6.405e-01
[2023-02-05 23:39:49] [Epoch   488/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  4.627e-10, val/acc 8.673e-01, val/nll 6.405e-01
[2023-02-05 23:40:01] [Epoch   489/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.639e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.917e-10, val/acc 8.675e-01, val/nll 6.405e-01
[2023-02-05 23:40:13] [Epoch   490/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.266e-10, val/acc 8.676e-01, val/nll 6.405e-01
[2023-02-05 23:40:25] [Epoch   491/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.674e-10, val/acc 8.675e-01, val/nll 6.403e-01
[2023-02-05 23:40:38] [Epoch   492/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  2.142e-10, val/acc 8.677e-01, val/nll 6.403e-01
[2023-02-05 23:40:50] [Epoch   493/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.638e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.668e-10, val/acc 8.674e-01, val/nll 6.404e-01
[2023-02-05 23:41:02] [Epoch   494/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.254e-10, val/acc 8.678e-01, val/nll 6.404e-01
[2023-02-05 23:41:14] [Epoch   495/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  8.983e-11, val/acc 8.677e-01, val/nll 6.404e-01
[2023-02-05 23:41:26] [Epoch   496/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.023e-11, val/acc 8.677e-01, val/nll 6.405e-01
[2023-02-05 23:41:38] [Epoch   497/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  3.654e-11, val/acc 8.675e-01, val/nll 6.404e-01
[2023-02-05 23:41:50] [Epoch   498/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  1.877e-11, val/acc 8.676e-01, val/nll 6.404e-01
[2023-02-05 23:42:03] [Epoch   499/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  6.917e-12, val/acc 8.675e-01, val/nll 6.404e-01
[2023-02-05 23:42:14] [Epoch   500/  500] trn/posterior_energy  3.990e+06, trn/neg_log_likelihood  1.637e+02, trn/neg_log_prior  3.990e+06, trn/lr  9.896e-13, val/acc 8.675e-01, val/nll 6.404e-01
